Change history,,,,,,,
Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
,RP-51,RP-110292,0590,-,,Update of R2-110807 on CSI measurement resource restriction for time domain ICIC,10.1.0
,RP-51,RP-110292,0591,-,,Update of R2-110821 on RRM/RLM resource restriction for time domain ICIC,10.1.0
,RP-51,RP-110290,0592,-,,Corrections on UE capability related parameters,10.1.0
,RP-51,RP-110282,0596,-,,Validity time for location information in Immediate MDT,10.1.0
,RP-51,RP-110280,0597,-,,CR to 36.331 adding UE capability indicator for dual Rx/Tx e1xCSFB,10.1.0
,RP-51,RP-110289,0598,-,,Miscellaneous corrections to CA,10.1.0
,RP-51,RP-110280,0599,-,,Further correction to combined measurement report of UTRAN,10.1.0
,RP-51,RP-110280,0600,-,,Correction to the reference of ETWS,10.1.0
,RP-51,RP-110269,0602,1,,Introduction of OTDOA inter-freq RSTD measurement indication procedure,10.1.0
,RP-51,RP-110280,0603,-,,Correction of use of RRCConnectionReestablishment message for contention resolution,10.1.0
,RP-51,RP-110282,0604,-,,CR to 36.331 on MDT neighbour cell measurements logging,10.1.0
,RP-51,RP-110272,0609,-,,Minor ASN.1 corrections for the UEInformationResponse message,10.1.0
,RP-51,RP-110280,0613,-,,Clarification regarding dedicated RLF timers and constants,10.1.0
,RP-51,RP-110282,0615,-,,Release of Logged Measurement Configuration,10.1.0
,RP-51,RP-110280,0616,-,,Some corrections on TS 36.331,10.1.0
,RP-51,RP-110280,0623,-,,AC barring procedure clean up,10.1.0
,RP-51,RP-110282,0624,-,,Counter proposal to R2-110826 on UE capabilities for MDT,10.1.0
,RP-51,RP-110280,0628,1,,UE information report for RACH,10.1.0
,RP-51,RP-110289,0629,2,,Measurement on the deactivated SCells,10.1.0
,RP-51,RP-110282,0632,1,,Trace configuration paremeters for Logged MDT,10.1.0
,RP-51,RP-110282,0635,-,,Clarification on stop condition for timer T3330,10.1.0
,RP-51,RP-110282,0637,-,,User consent for MDT,10.1.0
,RP-51,RP-110280,0638,-,,Correction on the range of CQI resource index,10.1.0
,RP-51,RP-110272,0640,1,,Small corrections to ETWS & CMAS system information,10.1.0
,RP-51,RP-110290,0641,1,,"UE capability signaling structure w.r.t carrier aggregation, MIMO and measurement gap",10.1.0
,RP-51,RP-110289,0642,1,,Normal PHR and the multiple uplink carriers,10.1.0
,RP-51,RP-110280,0643,1,,Corrections to TS36.331 on SIB2 handling,10.1.0
,RP-51,RP-110280,0644,1,,Adding a Power Management indication in PHR,10.1.0
,RP-51,RP-110289,0646,1,,Clarification for CA and TTI bundling in RRC,10.1.0
,RP-51,RP-110443,0648,1,,Updates to FGI settings,10.1.0
06/2011,RP-52,RP-110836,0651,-,,Add MBMS counting procedure to processing delay requirement for RRC procedure clause 11.2,10.2.0
,RP-52,RP-110830,0653,-,,Add pre Rel-10 procedures to processing delay requirement for RRC procedure clause 11.2,10.2.0
,RP-52,RP-110847,0654,1,,Addition of a specific reference for physical configuration fields,10.2.0
,RP-52,RP-110839,0656,-,,Clarification of inter-frequency RSTD measurement indication procedure,10.2.0
,RP-52,RP-110830,0658,-,,Clarification of optionality of UE features without capability,10.2.0
,RP-52,RP-110839,0660,-,,Clarification on the definition of maxCellBlack,10.2.0
,RP-52,RP-110839,0661,-,,Clarification on upper layer requested connection release,10.2.0
,RP-52,RP-110850,0662,3,,Clarification regarding eICIC measurements,10.2.0
,RP-52,RP-110839,0663,-,,CR for s-measure handling,10.2.0
,RP-52,RP-110851,0664,1,,CR on clarification of RLF Report in Carrier Aggregation,10.2.0
,RP-52,RP-110830,0669,-,,FGI bit for handover between LTE FDD/TDD,10.2.0
,RP-52,RP-110847,0670,2,,Further updates on L1 parameters,10.2.0
,RP-52,RP-110839,0671,2,,General error handling for extension fields,10.2.0
,RP-52,RP-110851,0672,2,,Additional information for RLF report,10.2.0
,RP-52,RP-110843,0673,-,,Introduction of TCE ID for logged MDT,10.2.0
,RP-52,RP-110670,0674,4,,Miscellaneous corrections (related to review in preparation for ASN.1 freeze),10.2.0
,RP-52,RP-110843,0675,-,,PLMN check for MDT logging,10.2.0
,RP-52,RP-110839,0677,-,,UE actions upon leaving RRC_CONNECTED,10.2.0
,RP-52,RP-110847,0678,-,,Clarification on bandEUTRA-r10 and supportedBandListEUTRA,10.2.0
,RP-52,RP-110837,0679,-,,Updated value range for the Extended Wait Timer,10.2.0
,RP-52,RP-110839,0680,1,,Value range of DRX-InactivityTimer,10.2.0
,RP-52,RP-110828,0693,1,,Correction for SR-VCC and QCI usage,10.2.0
,RP-52,RP-110847,0694,-,,Restructuring of CQI-ReportConfig-r10,10.2.0
,RP-52,RP-110839,0695,2,,Correction on DL allocations in MBSFN subframes,10.2.0
,RP-52,RP-110850,0700,-,,Reference SFN for MeasSubframePattern,10.2.0
,RP-52,RP-110846,0701,-,,Clarifications to CA related field descriptions,10.2.0
,RP-52,RP-110847,0702,-,,Corrections to codebookSubsetRestriction and SRS parameters,10.2.0
,RP-52,RP-110834,0704,-,,Corrections to the handling of ri-ConfigIndex for TM9,10.2.0
,RP-52,RP-110715,0710,2,,UE capabilities for Rel-10 LTE features with eICIC measurement restrictions as FGI (Alt.1),10.2.0
,RP-52,RP-110839,0713,-,,CR to 36.331 on redirected utra-TDD carrier frequency,10.2.0
,RP-52,RP-110839,0714,-,,Explicit AS signalling for mapped PTMSI/GUTI,10.2.0
,RP-52,RP-110847,0718,-,,Counter proposal for Updates of mandatory information in AS-Config,10.2.0
,RP-52,RP-110839,0719,-,,CR for Reconfiguration of discardTimer in PDCP-Config,10.2.0
,RP-52,RP-110847,0723,-,,On the missing multiplicity of UE capability parameters,10.2.0
,RP-52,RP-110830,0735,-,,Radio frame alignment of CSA and MSP,10.2.0
,RP-52,RP-110847,0740,-,,Reconfiguration involving critically extended IEs (using fullFieldConfig i.e. option 2),10.2.0
,RP-52,RP-110839,0744,-,,Counter proposal to R2-112753 on CR to remove CSG Identity validity limited to CSG cell,10.2.0
,RP-52,RP-110839,0746,1,,Increase of prioritisedBitRate,10.2.0
,RP-52,RP-110847,0747,-,,CA and MIMO Capabilities in LTE Rel-10,10.2.0
09/2011,RP-53,RP-111297,0752,-,,TS36.331 Correction,10.3.0
,RP-53,RP-111297,0754,-,,maxNumberROHC-ContextSessions when no ROHC profile is supported,10.3.0
,RP-53,RP-111280,0757,-,,Correction to Subframe Allocation End in PMCH-Info,10.3.0
,RP-53,RP-111288,0761,-,,Correction on PUCCH configuration for Un interface,10.3.0
,RP-53,RP-111297,0762,-,,Miscellaneous corrections to 36.331,10.3.0
,RP-53,RP-111278,0764,2,,36.331 correction on CSG identity validity to allow introduction of CSG RAN sharing,10.3.0
,RP-53,RP-111283,0770,2,,AdditionalSpectrumEmissions in CA,10.3.0
,RP-53,RP-111297,0773,-,,CR to 36.331 on Small correction of PHR parameter,10.3.0
,RP-53,RP-111283,0775,2,,Clarifications to P-max on CA,10.3.0
,RP-53,RP-111280,0784,-,,Clarification on for which subframes signalling MCS applies,10.3.0
,RP-53,RP-111283,0792,-,,Corrections in RRC,10.3.0
,RP-53,RP-111297,0793,-,,Replace the tables with exception list in 10.5 AS-Config,10.3.0
,RP-53,RP-111297,0796,-,,Corrections to the field descriptions,10.3.0
,RP-53,RP-111283,0798,-,,Configuration of simultaneous PUCCH&PUSCH,10.3.0
,RP-53,RP-111297,0806,-,,Corrections to release of csi-SubframePatternConfig and cqi-Mask,10.3.0
,RP-53,RP-111272,0810,-,,GERAN SI format for cell change order&PS handover& enhanced redirection to GERAN,10.3.0
,RP-53,RP-111283,0811,-,,Corrections to PUCCH-Config field descriptions,10.3.0
12/2011,RP-54,RP-111711,0812,1,,Clarification of PCI range for CSG cells,10.4.0
,RP-54,RP-111716,0813,-,,Clarifications to Default Radio Configurations,10.4.0
,RP-54,RP-111716,0814,1,,Corrections to enhancedDualLayerTDD,10.4.0
,RP-54,RP-111716,0815,-,,Miscellaneous small corrections,10.4.0
,RP-54,RP-111716,0816,1,,Correction on notation of SRS transmission comb,10.4.0
,RP-54,RP-111706,0823,1,,36.331 CR SPS reconfiguration,10.4.0
,RP-54,RP-111716,0827,2,,Clarification of list sizes in measurement configuration stored by UE,10.4.0
,RP-54,RP-111706,0835,-,,Clarification of the event B1 and ANR related FGI bits,10.4.0
,RP-54,RP-111714,0840,1,,Clarification on MBSFN and measurement resource restrictions,10.4.0
,RP-54,RP-111706,0845,-,,Clarification on parallel message transmission upon connection re-establishment,10.4.0
03/2012,RP-55,RP-120326,0855,1,,Limiting MBMS counting responses to within the PLMN,10.5.0
,RP-55,RP-120321,0857,-,,CR to 36.331 on cdma2000 band classes and references,10.5.0
,RP-55,RP-120326,0862,1,,Clarification on MBSFN and measurement resource restrictions,10.5.0
,RP-55,RP-120325,0871,-,,On SIB10/11 Reception Timing,10.5.0
,RP-55,RP-120326,0875,1,,Clarification on MBMS counting for uncipherable services,10.5.0
,RP-55,RP-120325,0876,-,,Minor correction regarding limited service access on non-CSG-member cell,10.5.0
,RP-55,RP-120326,0894,-,,Time to keep RLF Reporting logs,10.5.0
,RP-55,RP-120356,0895,1,,Introducing means to signal different FDD/TDD Capabilities/FGIs for Dual-xDD UE,10.5.0
,RP-55,RP-120321,0899,-,,Clarification on SRB2 resumption upon connection re-establishment (parallel message transmission),10.5.0
,RP-55,RP-120321,0900,1,,Duplicated ASN.1 naming correction,10.5.0
06/2012,RP-56,RP-120805,0909,-,,SPS Reconfiguration,10.6.0
,RP-56,RP-120805,0912,1,,Change in Scheduling Information for ETWS,10.6.0
,RP-56,RP-120807,0914,-,,Clarification of mch-SchedulingPeriod configuration,10.6.0
,RP-56,RP-120808,0916,1,,Change in Scheduling Information for CMAS,10.6.0
,RP-56,RP-120814,0919,1,,Introducing means to signal different REL-10 FDD/TDD Capabilities/FGIs for Dual-xDD UE,10.6.0
,RP-56,RP-120812,0920,1,,Clarification on setting of dedicated NS value for CA by E-UTRAN,10.6.0
,RP-56,RP-120808,0931,-,,T321 value for UTRA SI acquisition,10.6.0
,RP-56,RP-120813,0957,1,,Korean Public Alert System (KPAS) in relation to CMAS,10.6.0
,RP-56,RP-120812,0969,1,,Introduction of supported bandwidth combinations for CA,10.6.0
,RP-56,RP-120734,0970,1,,Introduction of multiple frequency band indicator,10.6.0
,RP-56,RP-120825,0934,-,,Introduction of a new security algorithm ZUC,11.0.0
,RP-56,RP-120813,0973,1,,EU-Alert in relation to CMAS,11.0.0
09/2012,RP-57,RP-121371,0982,1,,Introduction of EAB,11.1.0
,RP-57,RP-121381,0990,-,,Additional special subframe configuration related correction,11.1.0
,RP-57,RP-121423,1000,4,,36.331 CR introducing In-Device Coexistence (IDC),11.1.0
,RP-57,RP-121359,1008,-,,Voice support Capabilities,11.1.0
,RP-57,RP-121361,1013,-,,Differentiating UTRAN modes in FGIs,11.1.0
,RP-57,RP-121368,1022,1,,Introduction of absolute priority based measurements and reselection in CELL_FACH State in 36.331,11.1.0
,RP-57,RP-121370,1024,-,,Introducing MDT enhancements for REL-11,11.1.0
,RP-57,RP-121349,1025,2,,Introducing Carrier aggregation enhancements for REL-11,11.1.0
,RP-57,RP-121375,1026,-,,Introducing MBMS enhancements for REL-11,11.1.0
,RP-57,RP-121376,1052,2,,Signaling support for CRS interference management in eICIC,11.1.0
,RP-57,RP-121395,1055,-,,CR on scell measurement cycle,11.1.0
,RP-57,RP-121395,1056,-,,CR on measurement report,11.1.0
,RP-57,RP-121378,1057,3,,Introduction of 'Power preference indication',11.1.0
,RP-57,RP-121280,1060,-,,Correction for PUCCH/SRS Release,11.1.0
12/2012,RP-58,RP-121933,1063,-,,Correction related to differentiating UTRAN modes in FGIs,11.2.0
,RP-58,RP-121936,1065,-,,Processing delay for RRCConnectionReconfiguration,11.2.0
,RP-58,RP-121953,1066,2,,Addition of the stage-3 agreements on IDC,11.2.0
,RP-58,RP-121951,1067,3,,Carrier Aggregation Enhancement RAN1 parameters,11.2.0
,RP-58,RP-121957,1068,1,,Clarification of SR period,11.2.0
,RP-58,RP-121957,1069,1,,Clarification on HandoverCommand message,11.2.0
,RP-58,RP-121957,1070,-,,Clarification on mobility related issues,11.2.0
,RP-58,RP-121946,1071,1,,Correction of the signaling for Uncertainty and Confidence,11.2.0
,RP-58,RP-121940,1072,2,,Corrections to MBMS Service Continuity,11.2.0
,RP-58,RP-121940,1073,-,,CR to 36.331 on SIB15 acquisition,11.2.0
,RP-58,RP-121957,1074,1,,Handling of 1xCSFB failure,11.2.0
,RP-58,RP-121957,1075,-,,Miscellaneous corrections,11.2.0
,RP-58,RP-121958,1076,1,,RAN overload control using RRC connection Rejection,11.2.0
,RP-58,RP-121954,1077,-,,RRC support for CoMP in UL,11.2.0
,RP-58,RP-121951,1078,-,,Some clarification to Carrier aggregation enhancements,11.2.0
,RP-58,RP-121939,1079,1,,Validity of EAB SIB and acquisition of SIB1,11.2.0
,RP-58,RP-121922,1085,-,,Clarification for Multiple Frequency Band Indicators feature,11.2.0
,RP-58,RP-121924,1089,1,,Moving the TM5 capability,11.2.0
,RP-58,RP-121959,1093,1,,CR to 36.331 on introducing ROHC context continue for intra-ENB handover,11.2.0
,RP-58,RP-121946,1100,-,,Correction on MDT multi-PLMN support,11.2.0
,RP-58,RP-121953,1102,-,,Clarification and alignment of handling of other configuration,11.2.0
,RP-58,RP-121970,1103,6,,Introducing support for Coordinated Multi-Point (CoMP) operation,11.2.0
,RP-58,RP-121922,1105,2,,Introducing further UE aspects regarding multi band cells,11.2.0
,RP-58,RP-121947,1120,-,,CR to 36.331 on additional information in RLF report for inter-RAT MRO,11.2.0
,RP-58,RP-121952,1125,1,,Correction on Power preference indication,11.2.0
,RP-58,RP-121950,1127,1,,SIB1 provisioning via dedicated signalling,11.2.0
,RP-58,RP-121936,1128,2,,Measurement reporting of Scells,11.2.0
,RP-58,RP-121956,1129,1,,Introduction of EPDCCH parameters in TS 36.331,11.2.0
,RP-58,RP-121961,1130,2,,Introduction of Rel-11 UE capabilities,11.2.0
,RP-58,RP-121958,1131,-,,Introducion of wideband RSRQ measurements,11.2.0
,RP-58,RP-121958,1146,-,,Introduction of network sharing for CDMA2000 inter-working,11.2.0
,RP-58,RP-121960,1157,-,,Broadcast of Time Info by Using a New SIB,11.2.0
,RP-58,RP-121957,1175,-,,GERAN measurement object at ANR,11.2.0
03/2013,RP-59,RP-130246,1182,2,,Miscellaneous corrections from review preceeding ASN.1 freeze,11.3.0
,RP-59,RP-130243,1186,2,,DL COMP capability related correction,11.3.0
,RP-59,RP-130231,1193,1,,Mandatory supporting of B1 measurement to UMTS FDD (FGI bit 15),11.3.0
,RP-59,RP-130241,1197,-,,Clarification on MBMS Service Continuity,11.3.0
,RP-59,RP-130241,1198,-,,IDC Problem Reporting,11.3.0
,RP-59,RP-130247,1210,-,,Corrections on definition of CSG member cell,11.3.0
,RP-59,RP-130237,1211,-,,Extension of FBI and EARFCN,11.3.0
,RP-59,RP-130228,1220,-,,Invalidation of ETWS with security feature,11.3.0
,RP-59,RP-130225,1224,-,,Invalid measurement configuration with different (E)ARFCN,11.3.0
,RP-59,RP-130241,1231,2,,PPI and IDC indication upon handover,11.3.0
,RP-59,RP-130227,1235,1,,Correcting further UE aspects regarding multi band cells,11.3.0
,RP-59,RP-130248,1236,1,,Behaviour in case of excessive dedicated priority information,11.3.0
,RP-59,RP-130225,1241,-,,Clarification on EARFCN signalling in Mobility control info,11.3.0
,RP-59,RP-130241,1244,-,,IDC-SubframePattern length for FDD,11.3.0
,RP-59,RP-130249,1252,-,,Introduction of wideband RSRQ measurements in RRC_IDLE,11.3.0
,RP-59,RP-130240,1255,-,,Optional support of RLF report for inter-RAT MRO,11.3.0
,RP-59,RP-130233,1258,2,,The presence of bandcombination for non-CA capable UEs,11.3.0
,RP-59,RP-130248,1259,-,,Correction for event A5,11.3.0
,RP-59,RP-130332,1265,-,,"Mandating the settings of FGI bit 14, 27 and 28 to true",11.3.0
06/2013,RP-60,RP-130805,1267,-,,Clarification on the redirection to UTRA-TDD frequency in case of CSFB High Priority,11.4.0
,RP-60,RP-130804,1269,1,,Correction of wrong reference,11.4.0
,RP-60,RP-130809,1270,-,,Clarification to support of deprioritisation feature,11.4.0
,RP-60,RP-130809,1271,-,,Clarification on KASME key usage,11.4.0
,RP-60,RP-130808,1272,-,,Correction on multi-TA capability,11.4.0
,RP-60,RP-130808,1273,-,,MBMS interest indication upon handover/ re-establishment,11.4.0
,RP-60,RP-130808,1274,-,,Conditions RI reference inheriting CSI process (DL CoMP),11.4.0
,RP-60,RP-130808,1275,-,,Clarification on NZP CSI-RS resource configuration for UE supporting 1 CSI process,11.4.0
,RP-60,RP-130808,1276,-,,Corrections to field description of pdsch-Start-r11,11.4.0
,RP-60,RP-130809,1277,-,,Need code corrections in Rel-11 RRC,11.4.0
,RP-60,RP-130808,1278,-,,Miscellanous small corrections,11.4.0
,RP-60,RP-130809,1279,1,,FDD/TDD diff column correction for FGI31,11.4.0
,RP-60,RP-130804,1282,-,,measCycleSCell upon SCell configuration,11.4.0
,RP-60,RP-130809,1294,-,,Clarification on RRC Connection Reconfiguration with Critical Extension,11.4.0
,RP-60,RP-130802,1298,-,,Security key generation in case of MFBI,11.4.0
,RP-60,RP-130804,1303,1,,Clarification on inclusion of non-CA band combinations,11.4.0
,RP-60,RP-130809,1308,-,,CR on ROHC parameter configuration in Rel-11 RRC,11.4.0
,RP-60,RP-130804,1315,2,,Clarification on UE CA capability,11.4.0
,RP-60,RP-130809,1321,-,,Updating 3GPP2 specification references,11.4.0
,RP-60,RP-130805,1323,-,,Clarification on the configuration of the extended PHR,11.4.0
,RP-60,RP-130805,1324,-,,Clarifications on SystemTimeInfoCDMA2000 IE,11.4.0
,RP-60,RP-130808,1325,-,,MFBI impact on MBMS service continuity,11.4.0
,RP-60,RP-130819,1329,1,,MFBI aspects for dedicated signalling,11.4.0
09/2013,RP-61,RP-131311,1335,-,,Clarification on PhysCellIdRange,11.5.0
,RP-61,RP-131311,1339,1,,Correction on the first subframe of the measurement gap,11.5.0
,RP-61,RP-131319,1340,1,,Correction for MFBI in SIB15 and SIB6,11.5.0
,RP-61,RP-131319,1343,-,,Clarification of MFBI impact on MBMS service continuity,11.5.0
,RP-61,RP-131238,1344,2,,Clarification of UE action for otherwise in conditions,11.5.0
,RP-61,RP-131311,1348,-,,Corrections to the 3GPP2 specification references in 36.331,11.5.0
,RP-61,RP-131318,1353,-,,"Clarifications regarding the usage of ""rlf-Cause"" in case of handover failure",11.5.0
12/2013,RP-62,RP-131986,1366,-,,Introduction of capability bit for UTRA MFBI,11.6.0
,RP-62,RP-131984,1368,1,,Addition of inter-frequency RSTD measurement capability indicator for OTDOA,11.6.0
,RP-62,RP-131989,1370,-,,Clarification on supportedBand,11.6.0
,RP-62,RP-132003,1371,-,,Capturing mandatory/optional agreements on Rel-11 UE features,11.6.0
,RP-62,RP-131995,1372,-,,Clarification on otherwise behaviour,11.6.0
,RP-62,RP-131995,1373,-,,Corrections of the 3GPP2 references in TS 36.331,11.6.0
,RP-62,RP-131991,1374,-,,measResultLastServCell for SON-HOF report,11.6.0
,RP-62,RP-131729,1375,1,,Clarification to timeInfoUTC field in SIB16,11.6.0
,RP-62,RP-131991,1389,-,,Clarification on eRedirection to UMTS TDD with multiple UMTS TDD frequencies,11.6.0
,RP-62,RP-131995,1390,-,,Delta signalling for critical extension,11.6.0
,RP-62,RP-132005,1391,-,,Capability signalling for CSI processes,11.6.0
,RP-62,RP-131991,1395,1,,Clarifications on Measurement,11.6.0
,RP-62,RP-131984,1397,-,,Correction to InterFreqRSTDMeasurementIndication field descriptions,11.6.0
,RP-62,RP-131984,1404,-,,Correction of Inter-frequency RSTD indication for multiple frequencies,11.6.0
,RP-62,RP-131993,1405,1,,Enabling SRVCC from GERAN without forwarding UE-EUTRA-Capability,11.6.0
,RP-62,RP-131995,1409,1,,System information and change monitoring procedure,11.6.0
,RP-62,RP-131991,1410,1,,Correction on presence of codebookSubsetRestriction-r10,11.6.0
,RP-62,RP-131998,1376,-,,Introducing UE support for inbound mobility to a shared CSG cell,12.0.0
,RP-62,RP-132002,1378,2,,Introduction of support of further DL MIMO enhancement,12.0.0
,RP-62,RP-131988,1379,-,,CR for SSAC in CONNECTED,12.0.0
,RP-62,RP-132002,1406,-,,Update of CMAS reference to E-UTRAN specific clauses in TS23.041,12.0.0
03/2014,RP-63,RP-140359,1424,1,,CR on introduction of Cell-specific time-to-trigger,12.1.0
,RP-63,RP-140346,1435,-,,UE autonomous modification of cellsTriggered upon serving cell addition/ release,12.1.0
,RP-63,RP-140359,1436,1,,Introduction of T312,12.1.0
,RP-63,RP-140362,1439,1,,Introduction of UE-supported EARFCN list in handover preparation information for MFBI,12.1.0
,RP-63,RP-140352,1442,-,,Correction of Connection Establishement Failure Report,12.1.0
,RP-63,RP-140356,1450,1,,Clarification on the presence of TDD special subframe,12.1.0
,RP-63,RP-140359,1453,-,,Introduction of UE mobility history reporting (option 2),12.1.0
,RP-63,RP-140340,1455,1,,"Clarification regarding need codes, conditions and ASN.1 defaults for extension fields",12.1.0
,RP-63,RP-140340,1456,-,,ASN.1 issue with inter-node signalling (AS-Config),12.1.0
,RP-63,RP-140357,1457,1,,Clarification for the SIB occurrence in a single SI message,12.1.0
,RP-63,RP-140364,1462,-,,New UE categories for DL 450Mbps class,12.1.0
,RP-63,RP-140354,1463,-,,IoT indication for inter-band TDD CA with different UL/DL configuration,12.1.0
06/2014,RP-64,RP-140869,1471,-,,Removal of comment line from EUTRA-UE-Variables imports,12.2.0
,RP-64,RP-140871,1475,-,,Correction on measObjectList in VarMeasConfig,12.2.0
,RP-64,RP-140879,1477,-,,Minor correction inbound mobility to shared CSG cell,12.2.0
,RP-64,RP-140873,1478,-,,Clarificaton on precedence of SCell SI provided dedicately,12.2.0
,RP-64,RP-140887,1479,-,,Support of the enhancement for TTI bundling for FDD,12.2.0
,RP-64,RP-140885,1490,-,,Corrections on timer T312,12.2.0
,RP-64,RP-140885,1486,-,,Correction to the description of physCellIdRange in MeasObjectEUTRA,12.2.0
,RP-64,RP-140885,1506,-,,Corrections to UE mobility history information,12.2.0
,RP-64,RP-140873,1489,-,,ACK/NACK feedback mode on PUSCH,12.2.0
,RP-64,RP-140878,1556,-,,SIB15 enhancement for service availability information,12.2.0
,RP-64,RP-140888,1557,-,,Introduction of FDD/TDD CA UE capability,12.2.0
,RP-64,RP-140871,1545,-,,Clarification of E-UTRA MFBI signalling,12.2.0
,RP-64,RP-140892,1520,1,,Extended RLC LI field,12.2.0
,RP-64,RP-140873,1517,1,,Network-requested CA Band Combination Capability Signalling,12.2.0
,RP-64,RP-140873,1554,1,,Allowing TDD/FDD split for FGI111 and FGI112,12.2.0
,RP-64,RP-140871,1551,1,,Inter-RAT ANR capability signalling in FGI33 when UE supports UTRA TDD only,12.2.0
,RP-64,RP-140884,1495,1,,Introduction of TDD eIMTA,12.2.0
,RP-64,RP-140885,1499,1,,Minor Corrections to T312,12.2.0
,RP-64,RP-140892,1510,1,,Introduction of RRC Connection Establishment failure temporary Qoffset handling,12.2.0
,RP-64,RP-140849,1555,2,,Introduction of UE capability for eMBMS reception on SCell and Non-Serving Cell,12.2.0
09/2014,RP-65,RP-141494,1632,-,,FDD&TDD split for CA,12.3.0
,RP-65,RP-141505,1599,-,,UE capabilities for Hetnet mobility in TS 36.331,12.3.0
,RP-65,RP-141499,1584,-,,Introduction of UE eIMTA capabilities,12.3.0
,RP-65,RP-141511,1567,-,,Corrections to extended RLC LI field,12.3.0
,RP-65,RP-141511,1603,-,,TAI reporting of last serving cell,12.3.0
,RP-65,RP-141498,1630,1,,Correction to Network-requested CA Band Combination Capability Signalling,12.3.0
,RP-65,RP-141496,1577,1,,Clarification on double indication of SAI in SIB15,12.3.0
,RP-65,RP-141496,1597,-,,Clarification on MBMSCountingResponse,12.3.0
,RP-65,RP-141496,1623,-,,Clarification on the setting of SupportedBandCombination-v1130,12.3.0
,RP-65,RP-141489,1574,1,,Correction of E-UTRAN UE capabilities description in HandoverPreparationInformation message field descriptions,12.3.0
,RP-65,RP-141507,1570,-,,Introducing MBSFN measurement by extension of logged measurements,12.3.0
,RP-65,RP-141510,1572,1,,Introduction of ACB skip for MMTEL voice/video and SMS,12.3.0
,RP-65,RP-141496,1615,1,,Clarification on determining MBMS frequencies of interest in MBMSInterestIndication,12.3.0
,RP-65,RP-141506,1579,1,,Introduction of signaling support for low complexity UEs,12.3.0
,RP-65,RP-141499,1601,1,,Rel-12 ASN.1 correction,12.3.0
,RP-65,RP-141511,1560,1,,Introduction of shorter MCH scheduling period,12.3.0
,RP-65,RP-141493,1611,-,,Clarification for time-domain resource restriction pattern applicable to neighbour cell RSRQ measurements,12.3.0
,RP-65,RP-141511,1559,2,,"Correction to stop condition for ""Chiba offset""",12.3.0
,RP-65,RP-141115,1636,-,,Mandating the FGI bit 31 to true,12.3.0
,RP-65,RP-141618,1566,2,,Connected mode procedures and RRC signaling of WLAN/3GPP Radio Interworking for LTE,12.3.0
12/2014,RP-66,RP-142122,1643,-,,Clarification on WLAN interworking,12.4.0
,RP-66,RP-142122,1644,-,,Correction on handling of dedicated parameters during re-establishment,12.4.0
,RP-66,RP-142122,1645,-,,Corrections to WLAN/3GPP Radio Interworking for LTE,12.4.0
,RP-66,RP-142122,1646,-,,Reduction of possible values for WLAN backhaul rate thresholds in LTE,12.4.0
,RP-66,RP-142140,1648,-,,PDCP SN size change during HO for RLC-UM mode bearers,12.4.0
,RP-66,RP-142124,1651,-,,Support of TTI bundling without resource allocation restriction for LTE coverage enhancements for Rel-12,12.4.0
,RP-66,RP-142123,1652,-,,Corrections to eIMTA capabilities,12.4.0
,RP-66,RP-142140,1653,-,,"ACB, ACB-skip, CSFB and SSAC signalling per PLMN",12.4.0
,RP-66,RP-142122,1642,1,,Minor corrections regarding WLAN interworking,12.4.0
,RP-66,RP-142115,1659,-,,Correction of remaining TBD for Rel-10 FGIs,12.4.0
,RP-66,RP-142117,1663,-,,New UE categories for DL 600Mbps,12.4.0
,RP-66,RP-142135,1687,-,,Introduction of Dual Connectivity,12.4.0
,RP-66,RP-142140,1697,1,,Prohibit timer for SR,12.4.0
,RP-66,RP-142133,1666,-,,Support of 256QAM in TS 36.331 (per band 256QAM capability report),12.4.0
,RP-66,RP-142128,1690,1,,Introduction of increased number of frequencies to monitor,12.4.0
,RP-66,RP-142140,1696,2,,Introduction of extended RSRQ value range and new RSRQ definition,12.4.0
,RP-66,RP-142115,1650,1,,Introduction of signalling for serving cell interruptions,12.4.0
,RP-66,RP-142123,1655,-,,Correction for p0-Persistent-SubframeSet2 Handling,12.4.0
,RP-66,RP-142134,1681,-,,Introduction of missing Rel-12 UE capabilities,12.4.0
,RP-66,RP-142140,1647,1,,Extended RLC LI field correction,12.4.0
,RP-66,RP-142140,1656,-,,Outstanding Need OP for non-critical extension removal,12.4.0
,RP-66,RP-142140,1669,2,,Clarification on statusReportRequired handling,12.4.0
,RP-66,RP-142131,1698,2,,MCH BLER and RSRQ update for MBSFN MDT,12.4.0
,RP-66,RP-142130,1699,1,,Optionality support of UE mandatory features for Category 0 UEs,12.4.0
,RP-66,RP-142123,1661,-,,Further Clarifications on eIMTA and eICIC,12.4.0
,RP-66,RP-142113,1686,1,,UE capability for modified MPR behavior,12.4.0
,RP-66,RP-142132,1664,1,,Support of Discovery Signals measurement in TS 36.331,12.4.0
,RP-66,RP-142139,1670,2,,RRC Parameters for NAICS,12.4.0
,RP-66,RP-141979,1700,-,,UE capability signaling for WLAN/3GPP radio interworking,12.4.0
,RP-66,-,-,-,,MCC editorial update,12.4.1
03/2015,RP-67,RP-150373,1737,-,,Clarification on the setting of measScaleFactor without reducedMeasPerformance,12.5.0
