Change history (after approval),,,,,,,
Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
2012-03,RP-55,RP-120327,0425,-,,Correction to the handling of RRC container during the inter-RAT handover,11.1.0
,RP-55,RP-120329,0431,-,,Correction on MME/eNB behaviour in case of broken SCTP connection,11.1.0
,RP-55,RP-120329,0432,-,,Correction of Emergency Call,11.1.0
,RP-55,RP-120232,0434,-,,Correction on unnecessary HO,11.1.0
,RP-55,RP-120326,0435,-,,CR for clarification of eMBMS architecture description,11.1.0
,RP-55,RP-120326,0437,-,,Restriction on Rel-10 X2-based handover between HeNBs,11.1.0
2012-06,RP-56,RP-120821,0439,3,,Introduction of service continuity improvements for MBMS on LTE,11.2.0
,RP-56,RP-120807,0441,-,,Clarification on networking sharing for MBMS,11.2.0
,RP-56,RP-120812,0444,-,,Correction to Measurement Restriction Description of eICIC in 36.300,11.2.0
,RP-56,RP-120817,0445,-,,Introduction of Absolute Priority Based Cell Reselection to CELL_FACH in 36.300,11.2.0
,RP-56,RP-120823,0446,1,,Stage-2 CR on signalling and procedure for interference avoidance for IDC,11.2.0
,RP-56,RP-120822,0450,3,,Stage 2 CR on eDDA UE assistance information,11.2.0
,RP-56,RP-120813,0452,1,,Korean Public Alert System (KPAS) and EU-Alert in relation to CMAS,11.2.0
,RP-56,RP-120819,0453,1,,Introduction of MDT enhancements - multi-PLMN RLF Report,11.2.0
,RP-56,RP-120811,0456,-,,Correction on Session Start and Session Stop procedure,11.2.0
,RP-56,RP-120812,0457,-,,Correction of the MRO definitions,11.2.0
,RP-56,RP-120812,0459,-,,Clarification on MME's support for inter-PLMN handover to CSG and hybrid cells,11.2.0
,RP-56,RP-120811,0461,-,,GUMMEI handling by RN and HeNB,11.2.0
,RP-56,RP-120811,0462,-,,Clarification on TAC in X2 Setup,11.2.0
,RP-56,RP-120811,0463,-,,Correction of Session Update,11.2.0
,RP-56,RP-120824,0464,-,,Addition of Energy Saving function for Inter-RAT scenario,11.2.0
,RP-56,RP-120807,0465,-,,MCE and MBSFN role for distributed MCE architecture,11.2.0
,RP-56,RP-120881,0470,1,,PCI range note on RAN sharing,11.2.0
2012-09,RP-57,RP-121371,0472,-,,Introduction of EAB,11.3.0
,RP-57,RP-121395,0475,-,,Corrections to physical channels of RN and the number of measurement types,11.3.0
,RP-57,RP-121374,0476,1,,Network Based Positioning Support,11.3.0
,RP-57,RP-121379,0481,-,,36300_CR on the addition of the stage-2 agreements on IDC,11.3.0
,RP-57,RP-121377,0483,1,,Introduction of Carrier aggregation enhancements,11.3.0
,RP-57,RP-121137,0493,-,,Support of MBMS Service Continuity,11.3.0
,RP-57,RP-121140,0494,-,,Correction of GUMMEI,11.3.0
,RP-57,RP-121382,0495,-,,Verification of HeNB Identity,11.3.0
,RP-57,RP-121140,0496,-,,Introduction of UE Radio Capability Match procedure,11.3.0
,RP-57,RP-121372,0497,-,,Support for inter-RAT MRO,11.3.0
,RP-57,RP-121140,0498,-,,EAB for CN Overload Control,11.3.0
,RP-57,RP-121372,0499,-,,Description of the failure information retrieval function for SON MRO purposes,11.3.0
,RP-57,RP-121372,0500,-,,Description of the inter-RAT ping-pong problem,11.3.0
,RP-57,RP-121138,0501,-,,Addition of UE measurements solution for Inter-RAT energy saving scenario,11.3.0
2012-12,RP-58,RP-121953,0502,-,,Addition of the stage-2 agreements on IDC,11.4.0
,RP-58,RP-121940,0503,-,,Clarification on PCell SIB15,11.4.0
,RP-58,RP-121957,0504,-,,Clarification on Radio link failure recovery,11.4.0
,RP-58,RP-121959,0505,-,,CR to 36.300 on introducing ROHC context continue for intra-ENB handover,11.4.0
,RP-58,RP-121958,0506,-,,Introduction of network sharing for CDMA2000 inter-working,11.4.0
,RP-58,RP-121932,0510,-,,Correction on effect of MBMS on unicast mobility procedures,11.4.0
,RP-58,RP-121957,0512,-,,Clarification on sending timing advance updates,11.4.0
,RP-58,RP-121957,0513,-,,Clarification on inter-RAT handover,11.4.0
,RP-58,RP-121932,0518,-,,Correction to padding on RLC UM PDU corresponding to MTCH/MCCH,11.4.0
,RP-58,RP-121952,0519,-,,Stage 2 aspects of UE assistance information,11.4.0
,RP-58,RP-121950,0521,-,,Stage 2 for the FeICIC,11.4.0
,RP-58,RP-121933,0528,-,,correction for Inter-RAT ANR,11.4.0
,RP-58,RP-121955,0529,1,,Introduction of CoMP,11.4.0
,RP-58,RP-121948,0530,-,,HeNB Mobility enhancement,11.4.0
,RP-58,RP-121957,0531,-,,Verification of HeNB,11.4.0
,RP-58,RP-121957,0532,-,,Clarification of scenario for Handover Report procedure,11.4.0
,RP-58,RP-121957,0533,-,,Correction of GUMMEI Type for RN,11.4.0
,RP-58,RP-121948,0534,-,,UE context release in source HeNB GW after X2 handover from HeNB to eNB,11.4.0
,RP-58,RP-121947,0535,-,,Update of the stage-2 MRO specification for inter-RAT failure detection,11.4.0
,RP-58,RP-121947,0536,-,,Update of the stage-2 MRO specification for intra-RAT HetNet failure detection,11.4.0
,RP-58,RP-121947,0537,-,,Update of the stage-2 MRO specification for inter-RAT ping-pong detection,11.4.0
,RP-58,RP-121936,0538,-,,Restriction of Resource Allocation during SCell activation,11.4.0
,RP-58,RP-121932,0539,-,,Misc corrections on MBMS,11.4.0
,RP-58,RP-121957,0540,-,,Correction on UE Radio Capability Match,11.4.0
,RP-58,RP-121957,0541,-,,Clarification on the use of HRL in GWCN scenarios,11.4.0
,RP-58,RP-121732,0542,-,,Membership Verification for HeNB Enhanced Mobility,11.4.0
,RP-58,RP-121739,0543,-,,New Information for BBF access,11.4.0
2013-03,RP-59,RP-130248,0544,2,,Clarification on the ANR when UTRAN is shared,11.5.0
,RP-59,RP-130241,0545,-,,IDC Problem Reporting,11.5.0
,RP-59,RP-130247,0548,-,,Corrections on mobility to CSG and hybrid cells,11.5.0
,RP-59,RP-130248,0550,-,,36300 CR(Rel-11)_Miscellaneous correction to 36.300 on handover,11.5.0
,RP-59,RP-130248,0551,-,,Clarification on PS handover from GERAN to EUTRAN,11.5.0
,RP-59,RP-130241,0556,-,,Introduction of EPDCCH in TS 36.300,11.5.0
,RP-59,RP-130241,0557,-,,Clarifying the impact of PPI on QoS,11.5.0
,RP-59,RP-130241,0559,-,,Correction of BBF Access Interworking,11.5.0
,RP-59,RP-130248,0560,-,,Correction of GUMMEI Type mandatory inclusion,11.5.0
,RP-59,RP-130240,0561,-,,Correction of IRAT MRO,11.5.0
,RP-59,RP-130248,0562,1,,Clarification on the Absence of HRL,11.5.0
,RP-59,RP-130248,0563,-,,Correction of update of MBMS parameters,11.5.0
2013-06,RP-60,RP-130809,0564,-,,Introduction of SIB16,11.6.0
,RP-60,RP-130808,0565,-,,Correction of timing reference of sTAG,11.6.0
,RP-60,RP-130809,0566,-,,Correction on physical layer part on TS 36.300,11.6.0
,RP-60,RP-130805,0571,-,,Correction to correlation ID in LIPA,11.6.0
,RP-60,RP-130804,0573,-,,Correction on the another secured interface for LIPA,11.6.0
,RP-60,RP-130809,0574,-,,Clarification on area restriction information propagation,11.6.0
,RP-60,RP-130809,0575,-,,Correction on the update of time of MBMS data transfer,11.6.0
,RP-60,RP-130640,0577,-,,Correction on RLF Indication procedure,11.6.0
,RP-60,RP-130809,0578,-,,Clarification on the UE reported timer in MRO,11.6.0
2013-09,RP-61,RP-131315,0582,-,,Modification to CA downlink timing difference,11.7.0
,RP-61,RP-131319,0583,-,,Correction on the MBMS session update,11.7.0
,RP-61,RP-131315,0585,-,,Transfer GRE key to MME for PMIP-based S5,11.7.0
,RP-61,RP-131319,0586,-,,Correction of HeNB Verification,11.7.0
,RP-61,RP-131320,0587,-,,Correction of Service Area Identity Null,11.7.0
,RP-61,RP-131152,0588,1,,Correction of terminology concerning the mobility restriction function,11.7.0
2013-12,RP-62,RP-131995,0589,-,,Clarification on Minimum Transport Block Size of Msg3,11.8.0
,RP-62,RP-131989,0593,1,,Maximum uplink transmission difference,11.8.0
,RP-62,RP-131995,0604,-,,Correction of Weight Factor,11.8.0
,RP-62,RP-132001,0597,-,,Load reporting between LTE and eHRPD,12.0.0
,RP-62,RP-132002,0598,-,,LAPI for NNSF,12.0.0
,RP-62,RP-132002,0599,-,,Restoration of eMBMS Bearer Services,12.0.0
,RP-62,RP-131910,0600,-,,Kill All Warning Messages,12.0.0
,RP-62,RP-131999,0602,-,,Introduction of Collocated L-GW for SIPTO@LN,12.0.0
,RP-62,RP-131999,0603,-,,Introduction of SIPTO@LN Stand-Alone in LTE Stage 2,12.0.0
,RP-62,RP-131916,0606,-,,Support for connected mode inbound mobility to shared CSG/hybrid cell,12.0.0
2014-03,RP-63,RP-140353,0610,-,,Introduction of CS to PS SRVCC,12.1.0
,RP-63,RP-140351,0615,-,,Reporting of User Location Information at E-RAB release,12.1.0
,RP-63,RP-140360,0616,-,,PWS Restart Indication,12.1.0
2014-06,RP-64,RP-140876,0616aNOTE,1,,Update of CA deployment scenarios,12.2.0
,RP-64,RP-140892,0626,-,,Outdated Statement on Security Key Corruption,12.2.0
,RP-64,RP-140884,0627,-,,Stage 2 description of eIMTA feature,12.2.0
,RP-64,RP-140881,0628,-,,Stage 2 description of Power Saving Mode feature for LTE,12.2.0
,RP-64,RP-140888,0630,-,,Introduction of TDD-FDD CA into stage 2,12.2.0
,RP-64,RP-140883,0636,-,,Stage-2 details of WLAN/3GPP Radio Interworking for LTE,12.2.0
,RP-64,RP-140884,0637,-,,Introduction of LTE TDD eIMTA,12.2.0
,RP-64,RP-140891,0638,-,,MBMS Bearer priority Update,12.2.0
,RP-64,RP-140886,0639,-,,HeNB ID verification in PWS Restart Indication message,12.2.0
,RP-64,RP-140897,0640,-,,Updating X2 GW Stage 2 Description,12.2.0
2014-09,RP-65,RP-141504,0642,-,,Stage-2 details of WLAN/3GPP Radio Interworking for LTE,12.3.0
,RP-65,RP-141496,0645,-,,Clarification on Service Continuity,12.3.0
,RP-65,RP-141506,0652,3,,Stage 2 aspects of low complexity UE features,12.3.0
,RP-65,RP-141520,0653,-,,Introduction of the UE history reported from the UE,12.3.0
,RP-65,RP-141498,0655,-,,Corrections to MBMS SAI 0,12.3.0
,RP-65,RP-141509,0656,-,,Introduction of inter-eNB CoMP,12.3.0
,RP-65,RP-141505,0657,-,,Stage 2 alignment following introduction of context fetch,12.3.0
,RP-65,RP-141511,0658,-,,Delete stage 3 detail on cause of the RLF,12.3.0
,RP-65,RP-141508,0659,-,,Support of Radio-interface Based Synchronization by OAM configuration,12.3.0
,RP-65,RP-141518,0660,-,,Introduction of CN assistance information,12.3.0
2014-12,RP-66,RP-142122,0661,-,,Corrections for RAN assisted WLAN interworking,12.4.0
,RP-66,RP-142122,0663,-,,Clarification on handling of dedicated parameters upon cell selection&reselection,12.4.0
,RP-66,RP-142128,0673,-,,Stage-2 description of Increased Carrier monitoring feature,12.4.0
,RP-66,RP-142122,0665,-,,Addition of SystemInformationBlockType17 into Stage 2 description,12.4.0
,RP-66,RP-142115,0670,-,,Order of MCCH messages in a MAC PDU,12.4.0
,RP-66,RP-142132,0667,-,,Stage-2 description of Small Cell Enhancements Physical Layer,12.4.0
,RP-66,RP-142139,0671,-,,Introduction of NAICS,12.4.0
,RP-66,RP-142129,0666,-,,Correction to stage 2 description of Low Complexity UEs,12.4.0
,RP-66,RP-142135,0675,-,,Introduction of Dual Connectivity,12.4.0
,RP-66,RP-142137,0681,1,,Introduction of ProSe,12.4.0
,RP-66,RP-142082,0683,-,,Addition of RLF reporting over S1,12.4.0
,RP-66,RP-142132,0684,-,,Further detail on the required OAM configuration to support RIBS,12.4.0
,RP-66,RP-142136,0685,-,,Completion of stage-2 inter-eNB CoMP,12.4.0
,RP-66,RP-142093,0686,-,,TNL address selection for HeNB scenario,12.4.0
,RP-66,RP-142094,0687,-,,X2 Removal Signaling Description,12.4.0
,RP-66,RP-142140,0688,-,,Clarification of the usage of radio measurements in the RLF report,12.4.0
2015-03,RP-67,RP-150374,0693,-,,Corrections to stage 2 description of ProSe,12.5.0
,RP-67,RP-150373,0692,-,,Addition of PDCP-PDU retransmission to PDCP functions,12.5.0
,RP-67,RP-150373,0691,-,,Clarification on DC,12.5.0
,RP-67,RP-150373,0705,-,,Clarification on SCG change definition,12.5.0
,RP-67,RP-150375,0700,-,,Introduction of MBMS congestion management for Public Safety Group Call,12.5.0
,RP-67,RP-150348,0707,-,,Correction of the Usage of the MultibandInfoList IE,12.5.0
,RP-67,RP-150373,0708,-,,Clarification of the description of the NAICS procedure,12.5.0
,RP-67,RP-150373,0709,-,,Correction on SeNB behaviour for distinguishing uplink PDCP PDUs,12.5.0
,RP-67,RP-150373,0710,-,,Correction on DL Data Forwarding for Split Bearer,12.5.0
,RP-67,RP-150373,0698,1,,Minor corrections on DC 36.300,12.5.0
2015-06,RP-68,RP-150921,0756,-,,Resource pool for out of coverage UE,12.6.0
,RP-68,RP-150921,0757,-,,Dual Connectivity Corrections,12.6.0
,RP-68,RP-150921,0758,-,,Corrections on Stage-2 descriptions for ProSe,12.6.0
,RP-68,RP-150921,0759,1,,Need for SIB18 in a cell on non-Public Safety ProSe Carrier,12.6.0
,RP-68,RP-150921,0761,-,,Allocation of LCID in DC,12.6.0
,RP-68,RP-150921,0760,2,,Addition of DC Operation Overview and Minor Clarifications,12.6.0
,RP-68,RP-150921,0763,-,,Clarification on CQI reporting in dual connectivity,12.6.0
,RP-68,RP-150921,0764,-,,Correction to the characteristics of SL-DCH,12.6.0
,RP-68,RP-150943,0712,1,,Clarification on UE-AMBR for split bearer,12.6.0
,RP-68,RP-150921,0723,1,,Introduction of Group Call eMBMS congestion management,12.6.0
,RP-68,RP-150921,0721,2,,Correction on SeNB initiated SeNB Modification procedure,12.6.0
,RP-68,RP-150921,0733,-,,Correction on MeNB behaviour for distinguishing downlink PDCP PDUs,12.6.0
2015-06,RP-68,RP-150946,0771,-,,eMBMS Alternative IP Multicast distribution address,13.0.0
,RP-68,RP-150925,0711,4,,Introduction of enhanced inter-eNB CoMP,13.0.0
,RP-68,RP-150945,0730,6,,SON support for dynamic deployment changes,13.0.0
2015-09,RP-69,RP-151520,0792,-,,Sidelink terminology alignment in TS 36.300,13.1.0
2015-12,RP-70,RP-152074,0796,-,,Introduction of DC enhancement,13.2.0
,RP-70,RP-152075,0801,-,,Introduction of RS-SINR measurements,13.2.0
,RP-70,RP-152053,0803,-,,Corrections on sidelink related description in TS 36.300,13.2.0
,RP-70,RP-152077,0809,1,,Introduction of LTE-WLAN Radio Level Integration and Interworking Enhancement stage-2,13.2.0
,RP-70,RP-152080,0799,1,,Introduction of SC-PTM,13.2.0
,RP-70,RP-152081,0797,1,,Removing SCG change restrictions regarding upon handover,13.2.0
,RP-70,RP-152075,0806,2,,Introduction of MCLD,13.2.0
,RP-70,RP-152069,0810,2,,Introduction of low complexity UE and enhanced coverage features,13.2.0
,RP-70,RP-152072,0820,-,,Introduction of eD2D,13.2.0
,RP-70,RP-152080,0813,-,,Introduction of SC-PTM,13.2.0
,RP-70,RP-152084,0814,-,,Introduction of PWS Failure Indication message,13.2.0
,RP-70,RP-152084,0815,-,,Addition of the information on the notification for planned reconfiguration,13.2.0
,RP-70,RP-152070,0816,-,,Enhanced overload procedure in RAN sharing,13.2.0
,RP-70,RP-152081,0817,-,,Tunnel Information of BBAI in Dual Connectivity,13.2.0
,RP-70,RP-152081,0818,-,,Adding CSG support to DC,13.2.0
,RP-70,RP-152081,0819,-,,Support of SIPTO@LN and LIPA for DC,13.2.0
,RP-70,RP-152070,0728,11,,Monitoring traffic volume per QoS group per PLMN,13.2.0
,RP-70,RP-152081,0772,6,,Introduction of handover enhancement for Dual Connectivity,13.2.0
,RP-70,RP-152067,0779,5,,Introduction of Dedicated Core Network (DECOR) feature,13.2.0
,RP-70,RP-152076,0821,-,,Introducing extended DRX,13.2.0
,RP-70,RP-152078,0798,2,,Introduction of Licensed-Assisted Access using LTE,13.2.0
,RP-70,RP-152050,0794,1,,IDC Overview Correction,13.2.0
,RP-70,RP-152083,0800,3,,Introduction of Stage 2 text for LTE-WiFi integration for legacy WLAN,13.2.0
,RP-70,RP-151957,0822,-,,36.300 CR for capturing B5C and PUCCH on SCell,13.2.0
2016-03,RP-71,RP-160470,0824,1,,Clarification on SC-PTM,13.3.0
,RP-71,RP-160470,0825,1,,Clarification related to SC-MCCH Change Notification,13.3.0
,RP-71,RP-160467,0827,-,,Clarification on Split bearer,13.3.0
,RP-71,RP-160470,0829,3,,IDC support in LAA,13.3.0
,RP-71,RP-160456,0830,-,,Paging occasion monitoring when eDRX is configured,13.3.0
,RP-71,RP-160458,0839,4,,Stage-2 text for LWIP Tunnel Clarifications,13.3.0
,RP-71,RP-160457,0840,2,,TS 36.300 Stage-2 CR correction for LWA,13.3.0
,RP-71,RP-160454,0841,2,,Clean up and corrections for eD2D,13.3.0
,RP-71,RP-160470,0842,1,,Mapping between Channel Access Priority Classes and QCI values,13.3.0
,RP-71,RP-160470,0843,2,,Multiplexing of data in LAA,13.3.0
,RP-71,RP-160470,0847,-,,Clarification on the synchornized MBSFN transmission,13.3.0
,RP-71,RP-160467,0848,-,,Maximum UL transmission timing reference in DC,13.3.0
,RP-71,RP-160457,0849,2,,Stage 2 CR on LTE-WLAN Radio Level,13.3.0
,RP-71,RP-160470,0852,-,,Correction on SC-MCCH change notification,13.3.0
,RP-71,RP-160457,0853,-,,QoS parameters handling during LWA bearer establishment/modification,13.3.0
,RP-71,RP-160470,0854,-,,Correction on overload enhancement,13.3.0
,RP-71,RP-160453,0855,-,,Introduction of Paging Optimisation and Paging for Coverage Enhancement capable UEs,13.3.0
,RP-71,RP-160457,0856,-,,Configuration of the flow control type,13.3.0
,RP-71,RP-160457,0857,-,,Xw Dynamic Configuration,13.3.0
,RP-71,RP-160449,0858,-,,UE context retention at SCTP recovery,13.3.0
,RP-71,RP-160449,0859,-,,Addition of X2 Removal Threshold to the X2 Removal Request message,13.3.0
,RP-71,RP-160470,0860,-,,SC-PTM reception on non-Pcell,13.3.0
,RP-71,RP-160451,0863,-,,Correction on CSG and LIPA/SIPTO support to DC,13.3.0
2016-06,RP-72,RP-161080,0864,-,,Corrections to MTCe in TS 36.300,13.4.0
,RP-72,RP-161080,0872,-,,Measurement gap assisted intra-frequency measurement in case of narrowband operation,13.4.0
,RP-72,RP-161080,0875,-,,Correction to eMTC message classes and logical channels,13.4.0
,RP-72,RP-161080,0865,-,,Clarification on LWA,13.4.0
,RP-72,RP-161080,0869,-,,Miscellaneous Stage-2 corrections for LWA,13.4.0
,RP-72,RP-161080,0873,-,,Correction of RCLWI call flow,13.4.0
,RP-72,RP-161080,0866,-,,Clarification on DC,13.4.0
,RP-72,RP-161080,0878,-,,Stage 2 aspects of HARQ functionality for eMTC UEs,13.4.0
,RP-72,RP-161080,0867,-,,Corrections for sidelink description,13.4.0
,RP-72,RP-161080,0868,1,,Correction on conditions for Relay and Remote UE operation,13.4.0
,RP-72,RP-161080,0874,1,,Correction on UL asynchronous HARQ,13.4.0
,RP-72,RP-161080,0879,1,,Clarification on WLAN connection status reporting for RCLWI,13.4.0
,RP-72,RP-161080,0884,-,,Correction on WT Association Confirmation,13.4.0
,RP-72,RP-161080,0885,-,,Correction on WT initiated WT Modification procedure,13.4.0
,RP-72,RP-161080,0886,-,,Correction on flow control,13.4.0
,RP-72,RP-161080,0881,1,,Correction on DRS Duty Cycle,13.4.0
,RP-72,RP-161081,0880,3,,Introduction of NB-IoT,13.4.0
,RP-72,RP-161081,0882,-,,Introduction Control Plane CIoT EPS Optimization,13.4.0
,RP-72,RP-161081,0883,-,,Introduction of the UE context resume function,13.4.0
,RP-72,RP-161082,0887,-,,Correction of Reroute NAS Request,13.4.0
2016-09,RP-73,RP-161757,0889,1,,Clarification on LWIP,13.5.0
,RP-73,RP-161755,0890,1,,Clarification on HARQ,13.5.0
,RP-73,RP-161756,0891,-,,Small corrections to LWA,13.5.0
,RP-73,RP-161757,0893,2,,"Corrections to the coexistence of LWIP and DC, LWA, RCLWI, RAN assisted WLAN interworking",13.5.0
,RP-73,RP-161756,0894,1,,Corrections to RCLWI procedure,13.5.0
,RP-73,RP-161756,0895,1,,Corrections to WLAN measurement,13.5.0
,RP-73,RP-161756,0896,2,,Corrections to WLAN connection status report for LWA,13.5.0
,RP-73,RP-161756,0897,2,,"Corrections to the coexistence of LWA, RCLWI and DC, LWIP, RAN assisted WLAN interworking",13.5.0
,RP-73,RP-161756,0898,1,,Correction on WLAN authentication,13.5.0
,RP-73,RP-161755,0900,-,,Clarification on system information,13.5.0
,RP-73,RP-161758,0903,1,,Corrections to NB-IoT description in TS 36.300,13.5.0
,RP-73,RP-161762,0904,-,,Introduction of EB/FD-MIMO Terminologies,13.5.0
,RP-73,RP-161759,0905,-,,Keys storage on C-IoT optimizations for non-NB-IoT UE,13.5.0
,RP-73,RP-161756,0907,-,,RCLWI traffic steering granularity,13.5.0
,RP-73,RP-161758,0909,1,,Corrections to C-IoT optimisations in Stage-2,13.5.0
,RP-73,RP-161549,0912,-,,Correction on CSG support in Dual Connectivity,13.5.0
,RP-73,RP-161759,0913,-,,Correction of UE Radio Capability Information,13.5.0
,RP-73,RP-161756,0914,-,,Correction on WT initiated WT modification procedure,13.5.0
2016-09,RP-73,RP-161745,0910,-,,Stage 2 CR for eLAA,14.0.0
,RP-73,RP-161745,0911,-,,IDC support in eLAA,14.0.0
,RP-73,RP-161746,0915,-,,Introduction of V2V services based on LTE sidelink,14.0.0
2016-12,RP-74,RP-162314,0918,-,,Clarification on DRX,14.1.0
,RP-74,RP-162318,0920,1,,Clarification on CIoT,14.1.0
,RP-74,RP-162313,0922,-,,Corrections to stage 2 description for eMTC and NB-IoT,14.1.0
,RP-74,RP-162317,0924,1,,Adding missing description of Frame structure type 3 for LAA,14.1.0
,RP-74,RP-162321,0926,-,,Correction on cross carrier scheduling for eLAA,14.1.0
,RP-74,RP-162321,0927,-,,Correction on LBT for eLAA,14.1.0
,RP-74,RP-162328,0930,1,,Miscellaneous corrections on V2V,14.1.0
,RP-74,RP-162312,0932,-,,eDRX correction on MME sending Paging message to eNB,14.1.0
,RP-74,RP-162310,0933,-,,UL grant in Random Access Response from PCell and PSCell for SCell,14.1.0
,RP-74,RP-162316,0935,-,,Clarifications on LWA and LWIP,14.1.0
,RP-74,RP-162324,0936,1,,Introduction of SRS switching for LTE,14.1.0
,RP-74,RP-162327,0937,1,,Stage-2 for LWIP aggregation,14.1.0
,RP-74,RP-162314,0939,-,,Editorial correction for NB-IoT,14.1.0
,RP-74,RP-162311,0941,1,,Correction for traffic steering granularity for RAN assisted WLAN interworking,14.1.0
,RP-74,RP-162314,0943,-,,Definition of valid anchor and non-anchor carrier combinations,14.1.0
,RP-74,RP-162314,0945,-,,Corrections to User Plane CIoT optimisations,14.1.0
,RP-74,RP-162328,0946,1,,Addition of UE geographical information reporting in 36.300,14.1.0
,RP-74,RP-162323,0948,2,,Receive Only Mode for enTV,14.1.0
,RP-74,RP-162314,0951,-,,Timing reference for NB-IoT UEs in multi-carrier operation,14.1.0
,RP-74,RP-162311,0954,-,,Introduction of solution to solve CSFB setup delay problem,14.1.0
,RP-74,RP-162312,0956,-,,Correction of eDRX Information,14.1.0
2017-03,RP-75,RP-170656,0950,3,A,Correction to CP only mode support in NB-IoT,14.2.0
,RP-75,RP-170642,0959,1,F,Clarification on the use of Explicit Congestion Notification (ECN),14.2.0
,RP-75,RP-170657,0963,-,A,Correct that in NB-IoT PDCP linked to support of S1-U data transfer,14.2.0
,RP-75,RP-170626,0964,-,F,Correction on HARQ principles for eLAA,14.2.0
,RP-75,RP-170626,0965,-,F,Correction on LBT type for eLAA,14.2.0
,RP-75,RP-170643,0966,1,F,CR for the usage of transmission sidelink resource pools of the target cell,14.2.0
,RP-75,RP-170643,0967,1,F,Correction on exceptional pool's resource selection,14.2.0
,RP-75,RP-170630,0968,2,B,Introduction of RACH-less and make before break,14.2.0
,RP-75,RP-170636,0969,3,B,Stage 2 CR on FeMTC UE CE mode and maximum PDSCH/PUSCH BW preference,14.2.0
,RP-75,RP-170643,0970,1,F,Corrections on V2V description in TS 36.300,14.2.0
,RP-75,RP-170637,0971,2,B,Introduction of Rel-14 NB-IoT Enhancements,14.2.0
,RP-75,RP-170636,0972,2,B,Introduction of Rel-14 FeMTC,14.2.0
,RP-75,RP-170668,0973,-,B,Introducing 256QAM in UL,14.2.0
,RP-75,RP-170633,0974,1,B,Introduction of FeMBMS to 36.300,14.2.0
,RP-75,RP-170628,0975,1,B,Introduction of Enhanced LTE-WLAN Aggregation (eLWA),14.2.0
,RP-75,RP-170638,0977,4,B,Introduction of Voice and Video enhancements for LTE,14.2.0
,RP-75,RP-170652,0979,-,A,Providing SIB1-BR via dedicated RRC signalling,14.2.0
,RP-75,RP-170635,0981,-,B,Introduction of MBMS deployment for V2X,14.2.0
,RP-75,RP-170637,0982,-,C,Handling of NB-IOT UE capabilities,14.2.0
,RP-75,RP-170642,0983,-,B,Reliable DL NAS delivery based on hop-by-hop acknowledgements,14.2.0
,RP-75,RP-170628,0984,-,B,Inter-eNB mobility with LWA active,14.2.0
,RP-75,RP-170628,0985,-,B,Enabling uplink data bearers for LWA,14.2.0
,RP-75,RP-170641,0986,-,B,Introduction of eDECOR in RAN,14.2.0
,RP-75,RP-170637,0987,-,B,Introduction of S1 UE information retrieve procedure,14.2.0
,RP-75,RP-170633,0988,1,B,PLMN ID Check and Enhanced TV Services,14.2.0
,RP-75,RP-170635,0989,-,B,Introduction of V2X feature in 36.300,14.2.0
,RP-75,RP-170550,0990,-,B,Introducing eLWIP enhancements,14.2.0
2017-06,RP-76,RP-171243,0995,2,A,Correction on radio protocol architecture for DC,14.3.0
,RP-76,RP-171244,0996,1,F,Correction on HARQ principles for eMTC,14.3.0
,RP-76,RP-171236,0997,2,F,Correction on eLWA,14.3.0
,RP-76,RP-171223,0999,3,F,Corrections to stage 2 description of FeMTC and eNB-IoT,14.3.0
,RP-76,RP-171235,1000,1,F,Corrections to stage 2 description for voice and video enhancements for LTE,14.3.0
,RP-76,RP-171224,1006,1,F,Corrections to NB-IoT Enhancements,14.3.0
,RP-76,RP-171226,1009,2,F,Indication of in proximity of CEN DSRC,14.3.0
,RP-76,RP-171223,1010,1,C,CE mode configuration/deconfiguration without handover,14.3.0
,RP-76,RP-171236,1014,r,F,Clarification of the end marker solution for eLWA,14.3.0
,RP-76,RP-171226,1017,2,F,CR to cell reselection for V2X in TS 36.300,14.3.0
,RP-76,RP-171243,1023,4,A,LAA/WiFi sharing indication,14.3.0
,RP-76,RP-171245,1024,1,A,Clarification of UE-AMBR support for NB-IoT,14.3.0
,RP-76,RP-171245,1027,-,A,Miscellaneous corrections for NB-IoT,14.3.0
,RP-76,RP-171224,1028,2,F,Resources selection for PRACH triggered by a PDCCH order in eNB-IoT(Option2),14.3.0
,RP-76,RP-171227,1029,1,F,Editorial Corrections to Support of Multiple SPS Configurations,14.3.0
,RP-76,RP-171246,1034,1,B,EUTRAN sharing enhancement,14.3.0
,RP-76,RP-171224,1038,-,B,Introduction of RRC connection re-establishment for NB-IoT control plane,14.3.0
,RP-76,RP-171225,1040,1,F,Correction on UE-AMBR for NB-IoT UE using CP solution,14.3.0
,RP-76,RP-171224,1041,-,B,Support of RLF for CP CIoT Optimisation,14.3.0
2017-09,RP-77,RP-171915,1031,2,C,Support of RLC UM for LWA bearer,14.4.0
,RP-77,RP-171913,1032,4,F,Correction of RACH-less handover,14.4.0
,RP-77,RP-171915,1042,-,F,Correction on UE states for MBMS reception,14.4.0
,RP-77,RP-171915,1053,1,F,RAN-recommended bit rate restriction,14.4.0
,RP-77,RP-171910,1057,1,F,Correction of MBMS-dedicated cell definition,14.4.0
,RP-77,RP-171913,1058,2,C,Introduction of Release Assistance Indication,14.4.0
