Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
2021-12,RAN#94-e,RP-212971,0275,-,B,Introduction of UEs with reduced capabilities in NR,17.0.0
2021-12,RAN#94-e,RP-212972,0276,-,B,Introduction of UE power savings enhancements in NR,17.0.0
2021-12,RAN#94-e,RP-212966,0277,-,B,Introduction of further enhancements on MIMO for NR,17.0.0
2021-12,RAN#94-e,RP-213524,0278,-,B,Introduction of small data transmission in RRC_INACTIVE state for NR,17.0.0
2021-12,RAN#94-e,RP-212978,0279,-,B,Introduction of sidelink enhancements in NR,17.0.0
2022-03,RAN#95-e,RP-220245,0281,-,A,CR on UE procedure for receiving HARQ-ACK on sidelink,17.1.0
2022-03,RAN#95-e,RP-220247,0283,-,A,Corrections on HARQ-ACK timing parameters for Rel-17,17.1.0
2022-03,RAN#95-e,RP-220272,0285,-,A,CR on properties of tdd-UL-DL-ConfigurationDedicated and tdd-UL-DL-configurationDedicated-IAB-MT,17.1.0
2022-03,RAN#95-e,RP-220246,0287,-,A,Clarification of the SPS PDSCH activation and HARQ-ACK transmission for the 1st SPS PDSCH,17.1.0
2022-03,RAN#95-e,RP-220249,0289,-,A,Rel-16 editorial corrections for TS 38.213 (mirrored to Rel-17),17.1.0
2022-03,RAN#95-e,RP-220257,0290,-,F,Corrections on coverage enhancements in NR,17.1.0
2022-03,RAN#95-e,RP-220251,0291,-,F,Corrections on extending NR operation to 71 GHz,17.1.0
2022-03,RAN#95-e,RP-220252,0292,-,F,Corrections on IIoT/URLLC enhancements in NR,17.1.0
2022-03,RAN#95-e,RP-220263,0293,-,F,Corrections on the introduction of multicast-broadcast services in NR,17.1.0
2022-03,RAN#95-e,RP-220262,0294,-,F,Corrections on sidelink enhancements in NR,17.1.0
2022-03,RAN#95-e,RP-220256,0295,-,F,Corrections on UE power savings enhancements in NR,17.1.0
2022-03,RAN#95-e,RP-220261,0296,-,F,Corrections on eIAB,17.1.0
2022-03,RAN#95-e,RP-220250,0297,-,F,Corrections on further enhancements on MIMO for NR,17.1.0
2022-03,RAN#95-e,RP-220271,0298,-,C,Introduction of carrier BW smaller than 40 MHz for n79,17.1.0
2022-03,RAN#95-e,RP-220264,0299,-,F,Corrections on dynamic spectrum sharing enhancements in NR,17.1.0
2022-03,RAN#95-e,RP-220253,0300,-,F,Corrections on non-terrestrial network operation in NR,17.1.0
2022-03,RAN#95-e,RP-220254,0301,-,F,Corrections on positioning enhancements in NR,17.1.0
2022-03,RAN#95-e,RP-220255,0302,-,F,Corrections on the introduction of UEs with reduced capabilities in NR,17.1.0
2022-03,RAN#95-e,RP-220270,0303,-,F,Corrections on small data transmission in RRC_INACTIVE state for NR,17.1.0
2022-06,RAN#96,RP-221619,0305,-,A,Correction on Rel-16 SRS power control with 2-step RACH,17.2.0
2022-06,RAN#96,RP-221597,0307,-,A,CR on reporting sidelink HARQ-ACK on uplink for SL CG Type 2 PSSCH transmission,17.2.0
2022-06,RAN#96,RP-221598,0309,-,A,Correction on PDCCH reception with last symbol aligning with the first symbol of UL CI for Rel-17,17.2.0
2022-06,RAN#96,RP-221620,0312,-,A,Timeline requirement for retransmitting MSG1/MSGA,17.2.0
2022-06,RAN#96,RP-221597,0314,-,A,Correction on SL HARQ-ACK reporting,17.2.0
2022-06,RAN#96,RP-221620,0317,-,A,Correction for HARQ-ACK multiplexing on PUSCH in the absence of PUCCH,17.2.0
2022-06,RAN#96,RP-221599,0319,-,A,Rel-16 editorial corrections for TS 38.213 (mirrored to Rel-17),17.2.0
2022-06,RAN#96,RP-221601,0320,-,F,Corrections on extending NR operation to 71 GHz,17.2.0
2022-06,RAN#96,RP-221602,0321,-,F,Corrections on IIoT/URLLC enhancements in NR,17.2.0
2022-06,RAN#96,RP-221612,0322,-,F,Corrections on the introduction of multicast-broadcast services in NR,17.2.0
2022-06,RAN#96,RP-221611,0323,-,F,Corrections on sidelink enhancements in NR,17.2.0
2022-06,RAN#96,RP-221606,0324,-,F,Corrections on UE power savings enhancements in NR,17.2.0
2022-06,RAN#96,RP-221610,0325,-,F,Corrections on eIAB,17.2.0
2022-06,RAN#96,RP-221600,0326,-,F,Corrections on further enhancements on MIMO for NR,17.2.0
2022-06,RAN#96,RP-221613,0327,-,F,Corrections on dynamic spectrum sharing enhancements in NR,17.2.0
2022-06,RAN#96,RP-221603,0328,-,F,Corrections on non-terrestrial network operation in NR,17.2.0
2022-06,RAN#96,RP-221605,0329,-,F,Corrections on the introduction of UEs with reduced capabilities in NR,17.2.0
2022-06,RAN#96,RP-221618,0330,-,F,Corrections on small data transmission in RRC_INACTIVE state for NR,17.2.0
2022-06,RAN#96,RP-221614,0331,-,F,Corrections on further Multi-RAT Dual-Connectivity enhancements,17.2.0
2022-09,RAN#97-e,RP-222400,0332,-,F,CR on PDCCH repetition with SSSG switching,17.3.0
2022-09,RAN#97-e,RP-222397,0334,1,A,Correction on DCI format 3_0 reception,17.3.0
2022-09,RAN#97-e,RP-222401,0335,-,F,Corrections on the value of slot configuration period in TS 38.213 for the features extending NR operation to 71 GHz,17.3.0
2022-09,RAN#97-e,RP-222404,0336,-,F,Correction of BWP for SRS,17.3.0
2022-09,RAN#97-e,RP-222401,0337,-,F,Correction on the tables for determining Type0 PDCCH monitoring occasions,17.3.0
2022-09,RAN#97-e,RP-222418,0338,-,F,Corrections of redundancy version for SDT,17.3.0
2022-09,RAN#97-e,RP-222403,0339,1,F,CR on the clarification of PUCCH resource determination in 38.213,17.3.0
2022-09,RAN#97-e,RP-222403,0340,1,F,CR on the description about HARQ-feedbackEnablingforSPSactive in 38.213,17.3.0
2022-09,RAN#97-e,RP-222401,0342,-,F,Correction on multi-slot PDCCH monitoring in NR-DC and CA scenarios with mixed capability types,17.3.0
2022-09,RAN#97-e,RP-222400,0343,1,F,CR on inter-cell mTRP when SSBs of additional PCI overlap with UL,17.3.0
2022-09,RAN#97-e,RP-222400,0344,-,F,CR on default PUSCH power control parameters for mTRP PUSCH,17.3.0
2022-09,RAN#97-e,RP-222400,0345,-,F,CR for power control of mTRP PUSCH repetition,17.3.0
2022-09,RAN#97-e,RP-222401,0346,-,F,Corrections on PDCCH monitoring enhancement for 52-71GHz spectrum,17.3.0
2022-09,RAN#97-e,RP-222402,0347,-,F,Correction for HARQ-ACK codebook generation for PUCCH cell switching and UL BWP switching,17.3.0
2022-09,RAN#97-e,RP-222401,0348,-,F,Correction on a reference SCS configuration for co-DurationList in TS 38.213,17.3.0
2022-09,RAN#97-e,RP-222401,0349,-,F,Correction on Type-2 HARQ CB generation when both of spatial bundling and time bundling are configured,17.3.0
2022-09,RAN#97-e,RP-222401,0350,-,F,Correction on Type-2 HARQ CB generation when time bundling is configured but spatial bundling is not configured,17.3.0
2022-09,RAN#97-e,RP-222421,0352,-,A,CR on Rel-16 Type-1 HARQ-ACK codebook in PUCCH for SCell dormancy,17.3.0
2022-09,RAN#97-e,RP-222400,0354,-,F,Correction of CSI assumptions over multiplexing NCJT CSI reports in PUCCH,17.3.0
2022-09,RAN#97-e,RP-222402,0355,-,F,CR on HP DG PUSCH and LP CG PUSCH collision resolution,17.3.0
2022-09,RAN#97-e,RP-222398,0357,-,A,Correction for Intra-UE multiplexing/prioritization of the same priority,17.3.0
2022-09,RAN#97-e,RP-222418,0358,-,F,Corrections of random-access based small data transmission,17.3.0
2022-09,RAN#97-e,RP-222401,0359,-,F,Correction on CD-SSB frequency indication using NCD-SSB in TS38.213,17.3.0
2022-09,RAN#97-e,RP-222405,0360,-,F,Corrections and clarifications of RedCap UE procedures,17.3.0
2022-09,RAN#97-e,RP-222398,0362,-,A,Corrections on presence of redundancy version field and HARQ process number field of DCI formats 0_2/1_2 for validation of activation and release DCI format,17.3.0
2022-09,RAN#97-e,RP-222417,0364,-,A,Correction on PL RS determination for PUSCH scheduled by DCI format 0_0,17.3.0
2022-09,RAN#97-e,RP-222406,0365,-,F,Corrections on UE Power Saving Enhancements for NR in TS 38.213,17.3.0
2022-09,RAN#97-e,RP-222412,0366,-,F,Corrections on the introduction of multicast-broadcast services in NR,17.3.0
2022-09,RAN#97-e,RP-222422,0367,-,F,Rel-17 editorial corrections for TS 38.213,17.3.0
2022-12,RAN#98-e,RP-222849,0369,-,A,Correction on SL BWP in TS 38.213,17.4.0
2022-12,RAN#98-e,RP-222853,0370,-,F,CR for ChannelAccess-CPext in RAR UL grant in FR2-2,17.4.0
2022-12,RAN#98-e,RP-222853,0371,-,F,CR on spatial domain filter for sensing for PUCCH transmission in FR2-2,17.4.0
2022-12,RAN#98-e,RP-222853,0372,-,F,Correction for multi-slot PDCCH monitoring in FR2-2,17.4.0
2022-12,RAN#98-e,RP-222853,0373,-,F,Correction for BD/CCE budget of scheduling cell(s) in FR2-2,17.4.0
2022-12,RAN#98-e,RP-222853,0374,-,F,Correction for SSSG switching with multiple cells in FR2-2,17.4.0
2022-12,RAN#98-e,RP-222855,0375,-,F,CR on the Type-2 HARQ-ACK codebook,17.4.0
2022-12,RAN#98-e,RP-222866,0376,-,F,Correction on deltapreamble of feature combination,17.4.0
2022-12,RAN#98-e,RP-222871,0378,-,A,Correction on HARQ-ACK multiplexing on multi-PUSCHs without PUCCH for Rel-16 NR-U,17.4.0
2022-12,RAN#98-e,RP-222854,0379,-,F,Correction on enhanced Type 3 HARQ-ACK codebook and HARQ-ACK re-transmission triggering,17.4.0
2022-12,RAN#98-e,RP-222857,0380,-,F,Corrections and clarifications of RedCap UE procedures,17.4.0
2022-12,RAN#98-e,RP-222854,0381,-,F,CR on multiplexing for SPS HARQ-ACK,17.4.0
2022-12,RAN#98-e,RP-222853,0382,-,F,Correction on BD/CCE decoding with release-specific number of serving cell(s) for NR operation in FR2-2,17.4.0
2022-12,RAN#98-e,RP-222864,0383,-,F,CR on PDCCH monitoring when overlapping with the rate matching pattern to TS 38.213,17.4.0
2022-12,RAN#98-e,RP-222858,0384,-,F,Corrections on UE power saving enhancements for NR in TS 38.213,17.4.0
2022-12,RAN#98-e,RP-222854,0385,-,F,CR on power control for PUCCH,17.4.0
2022-12,RAN#98-e,RP-222870,0386,-,F,Correction on parallel transmission of PRACH and SRS/PUCCH/PUSCH,17.4.0
2022-12,RAN#98-e,RP-222864,0387,-,F,CR on multiplexing NACK-only mode1 with others,17.4.0
2022-12,RAN#98-e,RP-222864,0388,-,F,CR on codebook type for NACK-only HARQ-ACK feedback,17.4.0
2022-12,RAN#98-e,RP-222864,0389,-,F,CR on HARQ-ACK feedback for PDSCH scheduled by DCI format 4_1,17.4.0
2022-12,RAN#98-e,RP-222864,0390,2,F,CR on DAI counting for 'dci-enabler' in DCI indicating value 0,17.4.0
2022-12,RAN#98-e,RP-222852,0391,-,F,CR on PHR with unified TCI in TS 38.213,17.4.0
2022-12,RAN#98-e,RP-222862,0392,-,F,Correction on the formula of Case-7 UL Tx timing for eIAB in TS 38.213,17.4.0
2022-12,RAN#98-e,RP-222862,0393,-,F,CR on guard symbols MAC CEs,17.4.0
2022-12,RAN#98-e,RP-222862,0394,-,F,Correction on timing case indication,17.4.0
2022-12,RAN#98-e,RP-222862,0395,-,F,Correction on coexistence of Rel-17 and Rel-16 HSNA configuration,17.4.0
2022-12,RAN#98-e,RP-222870,0396,-,F,Correction on ra-SearchSpace for DCI format 0_0,17.4.0
2022-12,RAN#98-e,RP-222850,0398,-,A,Correction on UL prioritization cases related to SP-CSI,17.4.0
2022-12,RAN#98-e,RP-222864,0399,-,F,CR on SS0 availability for scheduling MBS to TS 38.213,17.4.0
2022-12,RAN#98-e,RP-222864,0400,-,F,CR on PUCCH resource determination of SPS multicast HARQ-ACK,17.4.0
2022-12,RAN#98-e,RP-222864,0401,-,F,CR on PUCCH resource determination for multiplexing dynamic multicast HARQ-ACK and SPS unicast HARQ-ACK,17.4.0
2022-12,RAN#98-e,RP-222864,0402,1,F,CR on handling SR and NACK-only collision,17.4.0
2022-12,RAN#98-e,RP-222863,0403,-,F,Correction on conditions for UE to be UE-B for Condition 2-A-2 of Scheme 2,17.4.0
2022-12,RAN#98-e,RP-222863,0404,-,F,Correction on the determination of the priority value of PSFCH transmission with conflict information due to Condition 2-A-2 of Scheme 2,17.4.0
2022-12,RAN#98-e,RP-222850,0406,-,A,Correction on overlapping PUCCHs with repetitions of a same priority,17.4.0
2022-12,RAN#98-e,RP-222854,0407,-,F,CR on CSI on LP PUSCH with CG-UCI,17.4.0
2022-12,RAN#98-e,RP-222854,0408,-,F,Correction of PUCCH repetition for semi-static PUCCH cell switching,17.4.0
2022-12,RAN#98-e,RP-222864,0409,-,F,CR on dci-enabler for Type1 HARQ-ACK CB for multicast,17.4.0
2022-12,RAN#98-e,RP-222869,0411,-,A,Correction on SCS configuration for parallel transmission of PRACH and SRS/PUCCH/PUSCH,17.4.0
2022-12,RAN#98-e,RP-222868,0412,1,F,Rel-17 editorial corrections for TS 38.213,17.4.0
2022-12,RAN#98-e,RP-222852,0413,-,F,CR on PDCCH monitoring for inter-cell beam management,17.4.0
2022-12,RAN#98-e,RP-222852,0414,-,F,Clarification on HARQ feedback for TCI state update indication,17.4.0
2022-12,RAN#98-e,RP-222864,0415,2,F,CR on interpretation of moreThanOneNackOnlyMode,17.4.0
2022-12,RAN#98-e,RP-222864,0416,-,F,CR on NACK-only mode 2 multicast feedback,17.4.0
2022-12,RAN#98-e,RP-222864,0417,-,F,CR on alignment of moreThanOneNackOnlyMode,17.4.0
2022-12,RAN#98-e,RP-222854,0419,-,F,Correction on triggering of enhanced Type-3 codebook,17.4.0
2022-12,RAN#98-e,RP-222854,0420,-,F,Correction on PUCCH cell switching,17.4.0
2022-12,RAN#98-e,RP-222854,0421,-,F,Correction on HARQ-ACK reporting on PUSCH for Rel-17 Intra-UE multiplexing,17.4.0
2022-12,RAN#98-e,RP-222869,0423,-,A,Clarification on timelines for power control command,17.4.0
2022-12,RAN#98-e,RP-222858,0424,-,F,Correction on PDCCH monitoring adaptation and BWP switching,17.4.0
2022-12,RAN#98-e,RP-222853,0425,-,F,Correction of number of configured DL-CCs for BD/CCE budget for FR2-2,17.4.0
2022-12,RAN#98-e,RP-222853,0426,-,F,Correction on per-slot group monitoring within a duration for FR2-2,17.4.0
2022-12,RAN#98-e,RP-222850,0428,-,F,Correction on UL prioritization cases related to SP-CSI in TS 38.213,17.4.0
2022-12,RAN#98-e,RP-222864,0429,-,F,CR on broadcast search space monitoring occasion determination,17.4.0
2022-12,RAN#98-e,RP-222862,0430,-,F,Correction on RB set size for Rel-17 IAB HSNA configuration,17.4.0
2022-12,RAN#98-e,RP-222862,0431,-,F,Correction on DL TX power adjustment for Rel-17 IAB,17.4.0
2022-12,RAN#98-e,RP-222864,0432,-,F,CR on PUCCH resource determination of multicast HARQ-ACK,17.4.0
2022-12,RAN#98-e,RP-222864,0433,-,F,CR on multiplexing HARQ-ACK for DG and SPS multicast and unicast,17.4.0
2022-12,RAN#98-e,RP-222864,0434,-,F,CR on HARQ-ACK codebook generation for RRC disabled HARQ-ACK feedback,17.4.0
2022-12,RAN#98-e,RP-222864,0435,-,F,CR on NACK-only mode 2 multicast feedback,17.4.0
2022-12,RAN#98-e,RP-222870,0436,-,F,Correction on SL open loop power control parameters,17.4.0
2022-12,RAN#98-e,RP-222869,0438,-,A,Rel-16 editorial corrections for TS 38.213 (mirrored to Rel-17),17.4.0
2023-03,RAN#99,RP-230447,0439,-,F,Corrections on PDCCH Skipping,17.5.0
2023-03,RAN#99,RP-230451,0440,-,F,CR on HARQ-ACK timing for multicast,17.5.0
2023-03,RAN#99,RP-230451,0441,-,F,CR on multiplexing Type-2 HARQ-ACK codebook in a PUSCH,17.5.0
2023-03,RAN#99,RP-230443,0442,-,F,Miscellaneous corrections on Rel-17 URLLC / IIoT in 38.213,17.5.0
2023-03,RAN#99,RP-230445,0444,-,A,CR on positioning SRS power control in 38.213,17.5.0
2023-03,RAN#99,RP-230441,0445,-,F,CR on PHR for mTRP PUSCH repetitions,17.5.0
2023-03,RAN#99,RP-230451,0446,-,F,CR on broadcast PDCCH monitoring in active DL BWP,17.5.0
2023-03,RAN#99,RP-230452,0447,-,F,Correction on repetition for CG-SDT,17.5.0
2023-03,RAN#99,RP-230442,0448,-,F,Corrections to r17 PDCCH monitoring capability for CA and DC,17.5.0
2023-03,RAN#99,RP-230450,0449,-,F,Clarification on the timeline of transmitting/receiving PSFCH with control information,17.5.0
2023-03,RAN#99,RP-230441,0450,-,F,Corrections for Beam Failure Recovery related to unified TCI state framework,17.5.0
2023-03,RAN#99,RP-230451,0452,-,F,CR on PUCCH resource for UE configured with NACK-only mode2 for SPS,17.5.0
2023-03,RAN#99,RP-230451,0453,-,F,CR on PUCCH resources for multiplexing multicast HARQ-ACK,17.5.0
2023-03,RAN#99,RP-230446,0454,-,F,Corrections on impact of HD-FDD operation for RedCap UE,17.5.0
2023-03,RAN#99,RP-230449,0455,-,F,Correction on availability indication for eIAB,17.5.0
2023-03,RAN#99,RP-230449,0456,-,F,CR editorial correction on RRC parameters,17.5.0
2023-03,RAN#99,RP-230449,0457,-,F,Correction on the availability of a soft RB set in an RB set group in TS38.213,17.5.0
2023-03,RAN#99,RP-230444,0458,-,F,CR on the Type-1 HARQ-ACK codebook,17.5.0
2023-03,RAN#99,RP-230439,0460,-,A,Corrections on PSFCH power determination in TS 38.213,17.5.0
2023-03,RAN#99,RP-230440,0462,-,A,Rel-16 editorial corrections for TS 38.213 (mirrored to Rel-17),17.5.0
2023-03,RAN#99,RP-230453,0463,-,F,Rel-17 editorial corrections for TS 38.213,17.5.0
2023-06,RAN#100,RP-231230,0466,-,A,Correction on the mapping of PDSCH-to-HARQ_feedback timing indicator field values in Rel-17,17.6.0
2023-06,RAN#100,RP-231220,0467,-,F,CR on enhanced type-3 HARQ-ACK codebook,17.6.0
2023-06,RAN#100,RP-231221,0468,-,F,Corrections on Type-3 HARQ-ACK codebook,17.6.0
2023-06,RAN#100,RP-231227,0470,-,A,Clarification of HARQ-ACK transmission for the 1st SPS PDSCH,17.6.0
2023-06,RAN#100,RP-231228,0472,-,F,Correction on impact of DAPS handover in Rel-17,17.6.0
2023-06,RAN#100,RP-231225,0473,-,F,Correction on redundancy version for CG-SDT in TS 38.213,17.6.0
2023-06,RAN#100,RP-231232,0474,-,F,CR on Type1 HARQ-ACK CB issue with more than one PDSCH per slot,17.6.0
2023-06,RAN#100,RP-231219,0475,-,F,CR on value range mismatch of p0 for SRS in Rel-17 unified TCI framework,17.6.0
2023-06,RAN#100,RP-231222,0476,-,F,Correction on RRC parameters in eIAB,17.6.0
2023-06,RAN#100,RP-231222,0477,-,F,Correction on reference SCS for availability indication in eIAB,17.6.0
2023-06,RAN#100,RP-231224,0478,-,F,CR on condition for not providing Type-1 CB,17.6.0
2023-06,RAN#100,RP-231224,0479,-,F,CR on Type-1 HARQ-ACK codebook for multicast,17.6.0
2023-06,RAN#100,RP-231224,0480,-,F,CR on HARQ-ACK for SPS release,17.6.0
2023-06,RAN#100,RP-231224,0481,-,F,CR on SPS release via multicast DCI,17.6.0
2023-06,RAN#100,RP-231225,0482,-,F,Clarification of RA-SDT operation for RedCap UEs in TDD,17.6.0
2023-06,RAN#100,RP-231226,0483,-,F,Rel-17 editorial corrections for TS 38.213,17.6.0
2023-09,RAN#101,RP-232448,0484,-,F,Correction on description of valid PSFCH occasion for scheme 2 in TS 38.213,17.7.0
2023-09,RAN#101,RP-232447,0485,-,F,Miscellaneous corrections on Rel-17 enhanced URLLC & IIoT,17.7.0
2023-09,RAN#101,RP-232446,0486,-,F,Correction on HARQ-ACK timing for FR2-2,17.7.0
2023-09,RAN#101,RP-232457,0487,-,F,Corrections on PDCCH Monitoring Adaptation,17.7.0
2023-09,RAN#101,RP-232457,0488,-,F,Alignment on SSSG Switching,17.7.0
2023-09,RAN#101,RP-232455,0489,-,F,Correction to CORESET0 selection for new BWs of bands n79 and n104,17.7.0
2023-09,RAN#101,RP-232449,0490,-,F,"CR on multiplexing NACK-only, CSI and SR in a PUCCH",17.7.0
2023-09,RAN#101,RP-232453,0491,-,F,Correction on Type-2 HARQ-ACK codebook,17.7.0
2023-09,RAN#101,RP-232451,0493,-,A,Correction on DCI 2_0 fields for operation with shared spectrum channel access,17.7.0
2023-09,RAN#101,RP-232450,0495,-,F,Clarification of TDD UL validation and SDT operation for RedCap UEs,17.7.0
2023-09,RAN#101,RP-232449,0496,-,F,CR on HARQ-ACK codebook for maxNrofCodeWords,17.7.0
2023-09,RAN#101,RP-232449,0497,-,F,CR on K1 timing for type 1 codebook,17.7.0
2023-09,RAN#101,RP-232449,0498,-,F,CR on HARQ-ACK codebook for multicast SPS,17.7.0
2023-09,RAN#101,RP-232531,0499,-,F,Rel-17 editorial corrections for TS 38.213,17.7.0
2023-09,RAN#101,RP-232696,0512,1,F,Correction to SCell PRACH power scaling for UL CA,17.7.0
2023-09,RAN#101,RP-232470,0500,-,B,Introduction of dynamic spectrum sharing (DSS) enhancements,18.0.0
2023-09,RAN#101,RP-232478,0501,-,B,Introduction of support for enhanced reduced capability NR devices,18.0.0
2023-09,RAN#101,RP-232477,0502,-,B,Introduction of NR support for dedicated spectrum less than 5MHz for FR1,18.0.0
2023-09,RAN#101,RP-232471,0503,-,B,Introduction of multi-carrier enhancements for NR,18.0.0
2023-09,RAN#101,RP-232458,0504,-,B,Introduction of MIMO Evolution for Downlink and Uplink,18.0.0
2023-09,RAN#101,RP-232473,0505,-,B,Introduction of further mobility enhancements,18.0.0
2023-09,RAN#101,RP-232479,0506,-,B,Introduction of Network Controlled Repeaters,18.0.0
2023-09,RAN#101,RP-232474,0507,-,B,Introduction of NR NTN enhancements,18.0.0
2023-09,RAN#101,RP-232480,0508,-,B,Introduction of expanded and improved NR positioning,18.0.0
2023-09,RAN#101,RP-232469,0509,-,B,Introduction of NR sidelink evolution,18.0.0
2023-09,RAN#101,RP-232483,0510,-,B,Introduction of BWP operation without restriction,18.0.0
2023-09,RAN#101,RP-232472,0513,-,B,Introduction of further NR coverage enhancements,18.0.0
2023-09,RAN#101,RP-232481,0514,-,B,Introduction of network energy savings for NR,18.0.0
2023-09,RAN#101,RP-232482,0515,-,B,Introduction of XR Enhancements for NR,18.0.0
2023-12,RAN#102,RP-233698,0518,-,A,Correction on minimum time gap for DCI format 2_6,18.1.0
2023-12,RAN#102,RP-233702,0520,-,A,Correction on Type1A search space for SDT,18.1.0
2023-12,RAN#102,RP-233698,0522,1,A,Correction on Type-2 HARQ-ACK codebook for multi-slot scheduling,18.1.0
2023-12,RAN#102,RP-233698,0524,-,A,Correction on PUCCH power determination for Type-2 HARQ-ACK codebook,18.1.0
2023-12,RAN#102,RP-233701,0526,-,A,CR on Type-2 HARQ-ACK codebook on PUSCH,18.1.0
2023-12,RAN#102,RP-233701,0528,-,A,CR on PUCCH resources for multicast HARQ-ACK,18.1.0
2023-12,RAN#102,RP-233723,0531,-,A,CR on SL NACK report to gNB in mode 1 (Rel-18),18.1.0
2023-12,RAN#102,RP-233727,0533,-,A,Correction on multiple DCIs per MO per CC for the Type-2 HARQ-ACK codebook,18.1.0
2023-12,RAN#102,RP-233727,0535,-,A,Path Loss reference RS for SCell UL PC when PL RS is not configured,18.1.0
2023-12,RAN#102,RP-233727,0537,-,A,Clarification of HARQ-ACK for MsgB PDSCH,18.1.0
2023-12,RAN#102,RP-233699,0539,-,A,Correction on PUCCH power control parameter determination,18.1.0
2023-12,RAN#102,RP-233697,0541,-,A,Correction on HARQ feedback for TCI state update indication,18.1.0
2023-12,RAN#102,RP-233734,0543,-,A,CR on transmission timing adjustments for Rel-17 NR-NTN,18.1.0
2023-12,RAN#102,RP-233698,0545,-,A,Correction on CSI related timeline for 480/960 kHz,18.1.0
2023-12,RAN#102,RP-233730,0548,-,A,CR on default pathloss reference signal for SRS and PUCCH,18.1.0
2023-12,RAN#102,RP-233704,0551,-,A,Correction of PDCCH monitoring adaptation behaviour for DRX groups,18.1.0
2023-12,RAN#102,RP-233701,0553,-,A,CR on Type-1 HARQ-ACK codebook on PUSCH,18.1.0
2023-12,RAN#102,RP-233701,0555,-,A,CR on PDCCH monitoring in Type0B CSS for HD-FDD RedCap UEs,18.1.0
2023-12,RAN#102,RP-233727,0557,-,A,CR on Simultaneous PUCCH and PUSCH transmission with same priority in UL CA,18.1.0
2023-12,RAN#102,RP-233727,0559,-,A,Clarification on the first SPS PDSCH and Type2 CG PUSCH,18.1.0
2023-12,RAN#102,RP-233701,0561,-,A,CR on HARQ-ACK for SPS PDSCH,18.1.0
2023-12,RAN#102,RP-233722,0562,-,B,Introduction of extended CG-SDT periodicities [CG-SDT-Enh],18.1.0
2023-12,RAN#102,RP-233736,0564,-,A,Correction of monitoring of paging occasions for CG-SDT with HD-FDD RedCap UEs,18.1.0
2023-12,RAN#102,RP-233736,0566,1,A,Correction of PUCCH repetition for RedCap UE with NCD-SSB in TDD,18.1.0
2023-12,RAN#102,RP-233722,0567,-,B,Introduction of RS for pathloss determination of Type 1 CG PUSCH [PL RS Type 1 CG],18.1.0
2023-12,RAN#102,RP-233722,0569,-,B,Introduction of QCL-TypeD priorities for overlapping CORESETs in M-DCI/M-TRP operation [QCL-TypeD CORESET priority for M-TRP],18.1.0
2023-12,RAN#102,RP-233728,0571,-,A,Rel-17 editorial corrections for TS 38.213 (mirrored to Rel-18),18.1.0
2023-12,RAN#102,RP-233709,0572,-,F,Maintenance of further NR coverage enhancements,18.1.0
2023-12,RAN#102,RP-233710,0573,-,F,Maintenance of further mobility enhancements,18.1.0
2023-12,RAN#102,RP-233707,0574,-,F,Maintenance of dynamic spectrum sharing (DSS) enhancements,18.1.0
2023-12,RAN#102,RP-233708,0575,-,F,Maintenance of multi-carrier enhancements for NR,18.1.0
2023-12,RAN#102,RP-233705,0576,-,F,Maintenance of MIMO Evolution for Downlink and Uplink,18.1.0
2023-12,RAN#102,RP-233718,0577,-,F,Maintenance of Network Controlled Repeaters,18.1.0
2023-12,RAN#102,RP-233720,0578,-,F,Maintenance of network energy savings for NR,18.1.0
2023-12,RAN#102,RP-233719,0579,-,F,Maintenance of expanded and improved NR positioning,18.1.0
2023-12,RAN#102,RP-233717,0580,-,F,Maintenance of support for enhanced reduced capability NR devices,18.1.0
2023-12,RAN#102,RP-233706,0581,-,F,Maintenance of NR sidelink evolution,18.1.0
2023-12,RAN#102,RP-233721,0582,-,F,Maintenance of XR enhancements for NR,18.1.0
2023-12,RAN#102,RP-233716,0583,-,F,Maintenance of support for dedicated spectrum less than 5MHz for FR1,18.1.0
2023-12,RAN#102,RP-233733,0584,-,B,Introduction of Rel-18 enhancements of NR Multicast and Broadcast Services,18.1.0
2023-12,RAN#102,RP-233714,0585,-,F,Maintenance of support for NR NTN enhancements,18.1.0
2023-12,RAN#102,RP-233737,0586,-,F,Maintenance of BWP operation without restriction,18.1.0
2024-03,RAN#103,RP-240531,0568,1,B,Introduction of multiplexing in a PUSCH with repetitions HARQ-ACK associated with DL assignments received after an UL grant for the PUSCH [HARQ-ACK MUX on PUSCH],18.2.0
2024-03,RAN#103,RP-240541,0589,-,A,Correction on actual time domain window for DMRS bundling,18.2.0
2024-03,RAN#103,RP-240534,0591,-,A,Correction on Case 1 dormancy operation with data scheduling,18.2.0
2024-03,RAN#103,RP-240530,0592,-,F,Correction of RRC parameter names and applicable configuration for UTO-UCI indication,18.2.0
2024-03,RAN#103,RP-240532,0595,-,A,Correction to SL transmission power without an RSRP report,18.2.0
2024-03,RAN#103,RP-240525,0596,-,F,CR on PDCCH monitoring for dedicated spectrum less than 5 MHz,18.2.0
2024-03,RAN#103,RP-240534,0598,-,A,Clarification on SCell Type 1 virtual PHR reporting in UL CA,18.2.0
2024-03,RAN#103,RP-240529,0599,-,F,Maintenance of network energy savings for NR,18.2.0
