Change history,,,,,,,
Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
,RP-73,RP-161755,0902,1,,Clarification on RA preamble groups for eMTC,13.3.0
,RP-73,RP-161758,0907,2,,Correction on MAC procedure and DRX related issues,13.3.0
,RP-73,RP-161758,0917,2,,Clarification of the Random Access procedure for NB-IoT,13.3.0
,RP-73,RP-161758,0918,2,,onDurationTimer start for NB-IoT,13.3.0
,RP-73,RP-161755,0921,-,,Repetition transmissions within a bundle in DL for MTC,13.3.0
2016-09,RP-73,RP-161747,0920,-,,Introduction of L2 Latency reduction techniques,14.0.0
,RP-73,RP-161745,0922,-,,Introducing eLAA in MAC,14.0.0
,RP-73,RP-161746,0923,1,,Support for V2V services based on LTE sidelink,14.0.0
2016-12,RP-74,RP-162314,0924,-,,Correction to MAC RAR,14.1.0
,RP-74,RP-162314,0929,-,,Clarification on NB-IoT,14.1.0
,RP-74,RP-162315,0931,1,,Clarification on SC-PTM reception,14.1.0
,RP-74,RP-162317,0933,-,,Clarification on HARQ feedback on PSCell and PUCCH SCell,14.1.0
,RP-74,RP-162328,0947,-,,Miscellaneous corrections for V2V in TS 36.321,14.1.0
,RP-74,RP-162313,0950,1,,Correction on mac-ContentionResolutionTimer for eMTC and NB-IoT,14.1.0
,RP-74,RP-162313,0952,-,,Correction on DRX for SPS in eMTC,14.1.0
,RP-74,RP-162314,0959,1,,Correction to TS36.321,14.1.0
,RP-74,RP-162324,0960,2,,Introduction of SRS switching for LTE,14.1.0
,RP-74,RP-162321,0962,1,,PDCCH-subframe definition for LAA,14.1.0
,RP-74,RP-162321,0963,1,,Monitoring of PUSCH trigger B while not in Active Time,14.1.0
,RP-74,RP-162321,0964,-,,Clarification of PUSCH trigger B reception and inactivity timer starting,14.1.0
,RP-74,RP-162314,0968,-,,Correction to translation of timers specified in PDCCH periods,14.1.0
,RP-74,RP-162313,0969,1,,Correction to when follow-on DRX actions are initiated in coverage enhanced mode,14.1.0
,RP-74,RP-162321,0970,-,,Type2 PHR for eLAA,14.1.0
,RP-74,RP-162328,0975,1,,Introducing Shorter Resource Reservation Periodicities for V2X,14.1.0
,RP-74,RP-162328,0976,2,,Miscellaneous V2V corrections,14.1.0
,RP-74,RP-162329,0977,1,,SkipUplinkTxSPS correction to enable adaptive retransmissions,14.1.0
,RP-74,RP-162314,0985,,,Further clarification for PDCCH order in NB-IoT,14.1.0
,RP-74,RP-162314,0987,1,,Clarification of NPRACH resources for UE supporting multi-tone MSG3,14.1.0
,RP-74,RP-162313,0989,-,,Correction on definition of HARQ RTT Timer,14.1.0
,RP-74,RP-162329,0990,,,CR on RV setting with UL skipping,14.1.0
2017-03,RP-75,RP-170636,0991,3,B,Introducing Rel-14 NB-IoT enhancements and SC-PTM for NB-IoT and eMTC,14.2.0
,RP-75,RP-170655,0994,-,A,Correction on channel bandwidth definition for NB-IoT,14.2.0
,RP-75,RP-170626,0995,-,F,Correction on HARQ operations for eLAA,14.2.0
,RP-75,RP-170643,0996,2,F,Correction for V2V resource selection procedure in TS 36.321,14.2.0
,RP-75,RP-170643,0999,2,F,Corrections to Resource Reselection Procedure in MAC,14.2.0
,RP-75,RP-170653,1002,1,A,Clarification on DRX handling for eMTC and NB-IoT,14.2.0
,RP-75,RP-170643,1003,1,F,Definition of destination index for V2X slidelink communication,14.2.0
,RP-75,RP-170655,1006,-,A,Clarification on Logical Channel Group Id for NB-IoT,14.2.0
,RP-75,RP-170656,1009,1,A,Clarification on DPR MAC CE,14.2.0
,RP-75,RP-170642,1012,1,B,Introduction of data inactivity timer,14.2.0
,RP-75,RP-170653,1014,1,A,IOT indication for unicast MPDCCH/PDSCH/PUSCH frequency hopping,14.2.0
,RP-75,RP-170635,1017,1,B,Introduction of LTE-based V2X services,14.2.0
,RP-75,RP-170638,1018,3,B,Introduction of Voice and Video Coverage Enhancements,14.2.0
,RP-75,RP-170629,1021,1,B,Introducing Activation/Deactivation CSI-RS MAC CE for eFD-MIMO,14.2.0
,RP-75,RP-170633,1024,-,B,Additional SI-RNTI to support dedicated FeMBMS system broadcasting,14.2.0
,RP-75,RP-170653,1030,1,F,Correction on RV setting for eMTC,14.2.0
,RP-75,RP-170630,1035,4,B,Introduction of preallocated uplink grant in MAC,14.2.0
,RP-75,RP-170656,1037,-,A,Preamble group selection after contention resolution failure,14.2.0
,RP-75,RP-170653,1014,1,A,Corrected an implementation error in CR1014r1,14.2.1
2017-06,RP-76,RP-171226,1038,3,F,Introducing a new resource reselection trigger for V2X sidelink communication,14.3.0
,RP-76,RP-171233,1053,2,F,Clarification for the UE Contention Resolution Identity MAC Control Element,14.3.0
,RP-76,RP-171224,1062,3,F,Small corrections to random access procedure and DRX for REL-14 NB-IoT Enhancements,14.3.0
,RP-76,RP-171223,1063,1,F,Alignment of the parameter names for SC-PTM DRX for SC-MCCH and SC-MTCH,14.3.0
,RP-76,RP-171224,1068,2,D,Editorial corrections for MAC,14.3.0
,RP-76,RP-171244,1072,3,A,Configuration of preamble groups for CE levels and preamble groups A/B – Alt2,14.3.0
,RP-76,RP-171231,1076,2,F,Clarification on the UE behaviour when the validity of PUSCH trigger A expires,14.3.0
,RP-76,RP-171227,1088,1,F,Miscellaneous corrections to V2X in TS 36.321,14.3.0
,RP-76,RP-171232,1094,1,F,Remaining issues in Activation/Deactivation of CSI-RS resources MAC CE for eFD-MIMO,14.3.0
,RP-76,RP-171224,1096,-,F,Stop condition for the drx-retransmissionTimer for NB-IoT,14.3.0
,RP-76,RP-171224,1097,-,F,Correction to maximum number of HARQ processes for NB-IoT,14.3.0
,RP-76,RP-171223,1105,1,F,Action upon reception of SC-PTM stop indication,14.3.0
,RP-76,RP-171228,1108,-,F,Correction of L2 latency reduction,14.3.0
,RP-76,RP-171221,1109,-,F,SI-RNTI number correction for feMBMS,14.3.0
,RP-76,RP-171224,1113,2,F,Resources selection for PRACH triggered by a PDCCH order in eNB-IoT(Option2),14.3.0
,RP-76,RP-171244,1114,-,A,Correction on terminology of SI for eMTC,14.3.0
,RP-76,RP-171244,1116,1,A,RAR reception for eMTC,14.3.0
,RP-76,RP-171243,1123,-,A,Corrections to Sidelink Discovery Gap for Transmission,14.3.0
2017-09,RP-77,RP-171913,1143,-,F,Miscellaneous corrections for NB-IoTenh and feMTC,14.4.0
,RP-77,RP-171913,1144,2,F,Correction on TAT in RACH-less handover,14.4.0
,RP-77,RP-171914,1147,2,F,Corrections to random selection for P2X related V2X sidelink communication,14.4.0
,RP-77,RP-171918,1155,-,A,Correction on SR prohibit,14.4.0
,RP-77,RP-171913,1156,-,F,Correction on eLAA,14.4.0
,RP-77,RP-171919,1160,1,F,RAR reception for NB-IoT,14.4.0
,RP-77,RP-171913,1164,1,F,Clarification on UE behaviour for Contention Resolution with Padding,14.4.0
,RP-77,RP-171920,1176,1,A,Corrections on TS 36.321 for Rel-13 MTC,14.4.0
,RP-77,RP-171911,1178,-,F,Corrections to references,14.4.0
,RP-77,RP-171915,1181,1,F,Correction to contention free random access,14.4.0
,RP-77,RP-171913,1182,2,C,Introduction of Release Assistance Indication,14.4.0
,RP-77,RP-171917,1184,1,A,Clarification on TAT restart without valid TA value,14.4.0
2017-12,RP-78,RP-172617,1186,1,F,Removal of FFS for RAI in 36.321,14.5.0
,RP-78,RP-172616,1187,1,F,Minor correction on the IE of pusch-EnhancementsConfig in feMTC,14.5.0
,RP-78,RP-172617,1188,4,F,Clarification on carrier index in PDCCH order,14.5.0
,RP-78,RP-172722,1189,2,F,Correction of reference for kPHICH value,14.5.0
,RP-78,RP-172617,1190,2,F,Corrections to V2X functionality,14.5.0
,RP-78,RP-172616,1194,2,F,Change to actions upon mac-ContentionResolutionTimer expiry for FeMTC and eNB-IoT,14.5.0
,RP-78,RP-172617,1199,1,F,Correction to random access power control in 36.321,14.5.0
,RP-78,RP-172616,1202,1,F,Clarification on averaging window for RAN assisted codec rate adaptation,14.5.0
2017-12,RP-78,RP-172614,1196,2,B,EN-DC impacts to LTE MAC,15.0.0
2018-03,RP-79,RP-180443,1213,1,A,Correction on SI-RNTI value for FeMBMS,15.1.0
,RP-79,RP-180445,1218,1,A,Correct introduction of multiple HARQ processes for NB-IoT,15.1.0
,RP-79,RP-180444,1230,1,A,Clarification to Sidelink Booking Processes,15.1.0
,RP-79,RP-180443,1239,1,A,Removal of Type3 PH for single serving cell case,15.1.0
,RP-79,RP-180441,1242,-,A,MAC Corrections for RRC Resume,15.1.0
2018-07,RP-80,RP-181218,1203,3,B,Introduction of shortened TTI and processing time for LTE,15.2.0
,RP-80,RP-181230,1228,2,A,Correction to MAC Entity modelling,15.2.0
,RP-80,RP-181232,1243,5,A,Clarification for DPR Update,15.2.0
,RP-80,RP-181215,1247,2,F,Clarification on PHR in EN-DC,15.2.0
,RP-80,RP-181252,1249,4,B,Introduction of EDT for eMTC and NB-IoT in Rel-15 TS 36.321,15.2.0
,RP-80,RP-181214,1262,2,F,Clarification of introducing SUO case1,15.2.0
,RP-80,RP-181248,1267,3,B,Introduction of eV2X in 36.321,15.2.0
,RP-80,RP-181252,1272,2,B,Introduction of further NB-IoT enhancements in TS 36.321,15.2.0
,RP-80,RP-181224,1273,3,B,Running Rel-15 36.321 CR for eMTC (excluding EDT),15.2.0
,RP-80,RP-181250,1274,3,B,MAC functionality for euCA,15.2.0
,RP-80,RP-181233,1279,1,A,Clarification on Random Access Procedure initiation with RACH-less configurations,15.2.0
,RP-80,RP-181216,1281,1,F,Correction on PHR trigger for EN-DC,15.2.0
,RP-80,RP-181235,1283,-,A,Correction to enhanced random access power control,15.2.0
,RP-80,RP-181236,1285,1,A,Flush HARQ buffer upon skipping a UL transmission,15.2.0
,RP-80,RP-181254,1286,1,B,Introduction of increased number of E-UTRAN data bearers,15.2.0
,RP-80,RP-181214,1287,-,F,PHR format with EN-DC,15.2.0
,RP-80,RP-181234,1289,1,A,Corrections to UL and SL SPS V-RNTI,15.2.0
,RP-80,RP-181249,1290,1,B,Introduce feLAA in TS 36.321,15.2.0
,RP-80,RP-181234,1293,1,A,Correction to MAC PDU reception in sidelink,15.2.0
,RP-80,RP-181232,1297,2,A,Clarification on DRX timer counting,15.2.0
,RP-80,RP-181232,1300,2,F,Clarifying PDCCH Period Definition,15.2.0
,RP-80,RP-181235,1302,2,A,Correction on RA-RNTI Range for Non Anchor Carrier,15.2.0
,RP-80,RP-181247,1305,1,B,Introduction of Ultra Reliable Low Latency Communication for LTE,15.2.0
2018-09,RP-81,RP-181962,1309,1,A,Correction on MCS selection,15.3.0
,RP-81,RP-181948,1311,1,F,CR to clarify the aggregating carriers for PC5 CA synchronization in Mode 3 (Opt1),15.3.0
,RP-81,RP-181948,1312,1,F,Correction on transmission format selection in TS 36.321 (Opt1),15.3.0
,RP-81,RP-181963,1321,-,A,Correction to enhanced random access power control,15.3.0
,RP-81,RP-181940,1322,1,F,Clarification on Dual Connectivity PHR MAC CE for EN-DC,15.3.0
,RP-81,RP-181945,1323,1,F,Corrections to TDD in 36.321,15.3.0
,RP-81,RP-181945,1324,2,F,Correction to SR with SPS BSR in 36.321,15.3.0
,RP-81,RP-181945,1325,1,F,Correction to NPRACH range enhancements in 36.321,15.3.0
,RP-81,RP-181961,1327,1,F,Defining PDCCH-Subframes for NB-IoT UE,15.3.0
,RP-81,RP-181943,1328,1,F,Correction on HARQ RTT Timers,15.3.0
,RP-81,RP-181948,1330,-,F,Correction on the logical channel selection in sidelink LCP,15.3.0
,RP-81,RP-181945,1336,1,F,Clarification to trigger for SR,15.3.0
,RP-81,RP-181949,1337,-,F,Miscellaneous editorial corrections to Ultra Reliable Low Latency Communication,15.3.0
,RP-81,RP-181949,1338,1,F,Conflict handling for multiple UL SPS configurations,15.3.0
,RP-81,RP-181949,1340,1,C,Alignment of MAC CEs between LTE and NR,15.3.0
,RP-81,RP-181962,1343,-,A,Corrections to handling of SL unknown protocol data,15.3.0
,RP-81,RP-181946,1351,1,F,Miscellaneous correction to FeLAA in TS 36.321,15.3.0
2018-12,RP-82,RP-182678,1355,3,F,Flushing HARQ buffer for carrier reselection,15.4.0
,RP-82,RP-182678,1357,5,F,eV2X clean-up except for UL and SL priotirization in TS 36.321,15.4.0
,RP-82,RP-182671,1359,4,F,MPDCCH monitoring for receiving HARQ ACK feedback,15.4.0
,RP-82,RP-182674,1361,2,F,Corrections to euCA,15.4.0
,RP-82,RP-182681,1362,2,F,Corrections to random access power control for TDD in 36.321,15.4.0
,RP-82,RP-182681,1363,4,F,"Corrections to EDT for definition, Msg3, preambles, and MAC header structure",15.4.0
,RP-82,RP-182678,1365,3,F,Correction on V2X sidelink communication in TS 36.321,15.4.0
,RP-82,RP-182674,1366,2,F,Correction to MAC PDU subheaders including eLCID,15.4.0
,RP-82,RP-182681,1370,4,F,Correction of fallback cases in UP-EDT,15.4.0
,RP-82,RP-182678,1383,4,F,UL and SL prioritization in TS 36.321- alt2,15.4.0
,RP-82,RP-182681,1384,2,F,Msg3 buffer handling for EDT in 36.321,15.4.0
,RP-82,RP-182680,1386,1,A,Correction on HARQ re-transmission resource selection,15.4.0
,RP-82,RP-182681,1387,2,F,Correction to start of RAR window for NPRACH fmt2 in 36.321,15.4.0
,RP-82,RP-182679,1389,-,F,Correction on FeLAA in TS 36.321,15.4.0
,RP-82,RP-182680,1392,1,F,HARQ process ID for synchronous HARQ operation,15.4.0
,RP-82,RP-182653,1393,-,F,Correction on Dual Connectivity MAC CE,15.4.0
,RP-82,RP-182653,1394,-,F,Clarification on HARQ RTT for SUO case 1,15.4.0
,RP-82,RP-182678,1395,1,F,Clarification to Mode-3 Procedures,15.4.0
,RP-82,RP-182678,1396,2,F,Clarification to Sidelink PDCP Duplication,15.4.0
,RP-82,RP-182678,1397,2,F,Clarification to TX Carrier (re)-Selection for V2X Sidelink Communication,15.4.0
,RP-82,RP-182680,1400,1,A,CR to TS 36.321 to correct the ambiguity on bit rate recommendation for index 0,15.4.0
,RP-82,RP-182667,1404,4,F,Correction to PHR procedures in EN-DC,15.4.0
2019-03,RP-83,RP-190551,1407,3,F,Correction on TX capability limitation and other miscellaneous issues,15.5.0
,RP-83,RP-190551,1408,-,F,Corrections to UL HARQ ACK Feedback,15.5.0
,RP-83,RP-190551,1412,3,F,Clarification on EDT preambles,15.5.0
,RP-83,RP-190551,1415,1,F,Correction on the dormantSCellDeactivationTimer,15.5.0
,RP-83,RP-190551,1420,1,F,Correction to ContentionResolutionTimer in EDT,15.5.0
,RP-83,RP-190549,1423,2,F,Correction on Recommended bit rate MAC Control Element,15.5.0
,RP-83,RP-190552,1424,-,F,Correction on NDI toggling in FeLAA,15.5.0
,RP-83,RP-190549,1427,1,A,Correction of DRX for SC-PTM,15.5.0
,RP-83,RP-190552,1428,1,F,Clear SPS resources for Scell,15.5.0
,RP-83,RP-190551,1429,-,F,Correction to Activation/Deactivation of SCells,15.5.0
,RP-83,RP-190551,1432,1,F,CR on PDCP duplication related operations in sidelink LCP procedure and resource reselection procedure,15.5.0
,RP-83,RP-190540,1433,1,F,Clarification on PH omitting of dynamic power sharing incapable UE,15.5.0
2019-06,RP-84,RP-191383,1411,2,A,Correction to handling of preallocated UL grants during RACH-less HO,15.6.0
,RP-84,RP-191385,1440,1,F,Correction on TX carrier selection,15.6.0
,RP-84,RP-191385,1441,1,F,Correction to DELTA_PREAMBLE for NPRACH resource format 2,15.6.0
,RP-84,RP-191385,1442,-,F,Correction on resource selection,15.6.0
,RP-84,RP-191382,1443,5,F,Correction to Minimum Length of DL and UL HARQ RTT Timer,15.6.0
,RP-84,RP-191384,1446,-,F,Correction on Random Access Preamble groups for EDT,15.6.0
,RP-84,RP-191375,1447,1,F,Correction on PHR for late drop,15.6.0
,RP-84,RP-191385,1450,1,F,Clarification of Length field for DPR,15.6.0
,RP-84,RP-191383,1452,1,A,Clarification of configured carrier,15.6.0
2019-09,RP-85,RP-192198,1453,1,F,Normative Annex of CRs Containing Early Implementable Features and Corrections,15.7.0
2019-12,RP-86,RP-192940,1457,4,A,Clarification on RA and Msg3 with PUSCH Enhancements,15.8.0
,RP-86,RP-192941,1459,2,F,Clarification of PDCCH monitoring when not fully aligned with PDCCH periods,15.8.0
,RP-86,RP-192935,1462,-,F,Correction to PHR procedures in DC configuration,15.8.0
2020-03,RP-87,RP-200362,1461,3,B,Introduction of Power headroom reporting for Additional SRS,16.0.0
,RP-87,R2-200364,1463,2,B,Introducation of even further mobility enhancement in E-UTRAN,16.0.0
,RP-87,RP-200359,1464,1,B,Recommended Bit Rate/Query for FLUS and MTSI,16.0.0
,RP-87,RP-200360,1465,1,B,Introduction of further enhancements for eMTC,16.0.0
,RP-87,RP-200361,1466,1,B,Introduction of additional enhancements for NB-IoT,16.0.0
,RP-87,RP-200346,1467,1,B,Introduction of 5G V2X with NR Sidelink,16.0.0
2020-07,RP-88,RP-201193,1472,2,F,Corrections to MAC for Rel-16 NB-IoT,16.1.0
,RP-88,RP-201193,1473,2,F,Corrections to MAC for Rel-16 eMTC,16.1.0
,RP-88,RP-201195,1474,1,B,CR on 36.321 for even further mobility enhancement in E-UTRAN,16.1.0
,RP-88,RP-201168,1479,1,A,Clarification on PHR report for power class 14dBm UE,16.1.0
,RP-88,RP-201168,1483,1,A,Clarification for dedicated SR with HARQ-ACK,16.1.0
,RP-88,RP-201176,1484,-,F,Corrections to 5G V2X with NR Sidelink,16.1.0
2020-09,RP-89,RP-201927,1485,3,F,Corrections to 5G V2X with NR Sidelink,16.2.0
,RP-89,RP-201928,1495,1,F,Editorial changes,16.2.0
,RP-89,RP-201935,1501,-,A,Correction on PDU generation for UL spatial multiplexing – Option 1,16.2.0
,RP-89,RP-201928,1503,2,F,MAC corrections for PUR,16.2.0
2020-12,RP-90,RP-202780,1512,2,A,Correction on lch-CellRestriction,16.3.0
,RP-90,RP-202769,1516,1,F,Corrections to UL/SL Prioritization for 5G V2X with NR Sidelink,16.3.0
2021-03,RP-91,RP-210698,1517,1,F,PDCCH-based HARQ-ACK for a specific HARQ process with multi-TB scheduling,16.4.0
,RP-91,RP-210698,1518,1,F,Clarification on TA validation for PUR,16.4.0
,RP-91,RP-210700,1521,1,F,Recommended bit rate query handling at MAC Reset,16.4.0
2021-06,RP-92,RP-211479,1524,1,F,MAC clarifications for PUR,16.5.0
,RP-92,RP-211473,1525,-,F,CR on LCP of the source MAC entity,16.5.0
2021-09,RP-93,RP-212441,1526,-,F,Correction on UL/SL prioritization,16.6.0
2022-03,RP-95,RP-220473,1534,-,F,Correction to pur-ResponseWindowTimer and removal of pur-ResponseWindowSize,16.7.0
,RP-95,RP-220472,1535,1,F,Introduction of carrier specific NRSRP thresholds for NPRACH resource selection,16.7.0
2022-03,RP-95,RP-220507,1536,-,B,Introduction of Rel-17 enhancements for NB-IoT and eMTC,17.0.0
,RP-95,RP-220983,1537,3,B,Introducing Non-Terrestrial Network in NB-IoT and eMTC,17.0.0
2022-06,RP-96,RP-221712,1540,1,A,Correction on calculating number of TBs for multi-TB scheduling,17.1.0
,RP-96,RP-221737,1541,-,F,Corrections for Supporting Non-Terrestrial Network in NB-IoT and eMTC,17.1.0
2022-09,RP-97,RP-222522,1547,-,F,Corrections for Supporting Non-Terrestrial Network in NB-IoT and eMTC,17.2.0
2022-12,RP-98,RP-223409,1556,2,F,Corrections for Supporting Non-Terrestrial Network in NB-IoT and eMTC,17.3.0
2023-03,RP-99,RP-230696,1559,-,F,Misc corrections on MAC for IoT NTN,17.4.0
,RP-99,RP-230696,1561,1,F,Correction on figure clarifying HARQ RTT timer,17.4.0
,RP-99,RP-230696,1562,1,F,Clarification on the generation of TA reporting for IoT NTN,17.4.0
,RP-99,RP-230696,1563,-,F,Correction for IoT NTN,17.4.0
2023-06,RP-100,RP-231417,1560,3,F,MAC correction on TDD support for IoT NTN,17.5.0
,RP-100,RP-231417,1565,2,F,Clarification on UL operation upon validity timer expiry for IoT NTN,17.5.0
2023-09,RP-101,RP-232568,1567,2,F,Miscellaneous MAC corrections for IoT NTN,17.6.0
2023-12,RP-102,RP-233886,1569,3,A,Correction on drx-InactivityTimer for NB-IOT UE,17.7.0
,RP-102,RP-233887,1573,2,F,Correction to 36.321 on Koffset handling during MAC reset,17.7.0
,RP-102,RP-233886,1575,1,A,Correction on the UL HARQ RTT timer length,17.7.0
,RP-102,RP-233886,1577,-,A,Correction on drx-InactivityTimer definition for NB-IoT UE,17.7.0
2023-12,RP-102,RP-233891,1580,1,B,Introduction of further enhancements for IoT-NTN,18.0.0
2024-03,RP-103,RP-240660,1583,-,F,Corrections to IoT NTN,18.1.0
2024-06,RP-104,RP-241556,1585,3,F,Corrections on UE behaviour on DRX for IoT NTN,18.2.0
2024-09,RP-105,RP-242237,1588,1,F,Miscellaneous MAC correction for IoT NTN,18.3.0
2025-03,RP-107,RP-250660,1589,2,F,Correction on drx-inactivityTimer,18.4.0
,RP-107,RP-250660,1590,-,F,Correction on HARQ process,18.4.0
2025-09,RP-109,RP-252769,1596,1,F,Correction on UL spatial multiplexing,18.5.0
2025-09,RP-109,RP-252792,1591,1,B,Introduction of IoT NTN enhancements phase 3,19.0.0
,RP-109,RP-252795,1592,1,B,Introduction of IoT NTN TDD mode,19.0.0
,RP-109,RP-252794,1593,2,B,Introduction of LTE-based 5G Broadcast Phase 2,19.0.0
2025-12,RP-110,RP-253743,1597,1,F,Correction to SPS and preallocated uplink grant for TDD,19.1.0
,RP-110,RP-253736,1599,3,F,Corrections for CB-MSG3 EDT,19.1.0
,RP-110,RP-253739,1600,1,F,Corrections on IoT NTN TDD for CB-Msg3 EDT and DRX,19.1.0
2026-03,RP-111,RP-260669,1601,1,F,Corrections for CB-MSG3-EDT,19.2.0
,RP-111,RP-260669,1602,1,F,Corrections to valid uplink subframes for IoT NTN TDD,19.2.0
